traffic_source,created_at,total_margin,smoothed_margin
Email,2019-08-05T00:00:00.000000+0000,0.0,177.4368527966858
Email,2019-08-19T00:00:00.000000+0000,118.8801897131516,177.66924027171274
Email,2019-08-26T00:00:00.000000+0000,109.87683083713621,82.09798120165996
Email,2019-09-02T00:00:00.000000+0000,140.17200026102364,74.15998120809726
Email,2019-09-09T00:00:00.000000+0000,24.73349965585023,80.42221861154249
Email,2019-09-16T00:00:00.000000+0000,199.6173291976164,112.6624686909694
Email,2019-09-23T00:00:00.000000+0000,0.0,99.29081992902346
Email,2019-10-14T00:00:00.000000+0000,50.097899227561804,85.55621607438142
Email,2019-10-21T00:00:00.000000+0000,257.9220006354153,125.0975701096982
Email,2019-10-28T00:00:00.000000+0000,11.906999617584043,152.4573825898191
Email,2019-11-04T00:00:00.000000+0000,0.0,133.2216788647193
Email,2019-11-11T00:00:00.000000+0000,456.5028325435577,141.55882157090218
Email,2019-11-18T00:00:00.000000+0000,243.6119994968176,140.2899191465672
Email,2019-12-02T00:00:00.000000+0000,45.73169939681813,108.04966906714029
Email,2019-12-09T00:00:00.000000+0000,66.69714164946286,115.90038812600224
Email,2019-12-23T00:00:00.000000+0000,39.946679832881955,213.52350431993747
Email,2019-12-30T00:00:00.000000+0000,0.0,210.11995922315367
Email,2020-01-06T00:00:00.000000+0000,74.7127520884797,181.8247617098604
Email,2020-01-13T00:00:00.000000+0000,780.9849295514819,192.0308929177159
Email,2020-01-20T00:00:00.000000+0000,429.27447176928706,183.69375021153303
Email,2020-01-27T00:00:00.000000+0000,17.250419390471578,236.35897157908283
Email,2020-02-10T00:00:00.000000+0000,127.38074905966224,268.79773188333706
Email,2020-02-17T00:00:00.000000+0000,0.0,264.4273878659907
Email,2020-02-24T00:00:00.000000+0000,461.2684507732803,200.88682165463007
Email,2020-03-02T00:00:00.000000+0000,259.5100824340341,179.18182523768053
Email,2020-03-09T00:00:00.000000+0000,39.74999994970858,214.56965706151266
Email,2020-03-16T00:00:00.000000+0000,272.66039986059667,339.7536163831023
Email,2020-03-23T00:00:00.000000+0000,255.63450043369085,357.78537914218083
Email,2020-03-30T00:00:00.000000+0000,300.3530739811285,306.7680727962053
Email,2020-04-06T00:00:00.000000+0000,1128.85242363238,363.0608973556044
Email,2020-04-13T00:00:00.000000+0000,144.25410207262786,430.21011492584626
Email,2020-04-27T00:00:00.000000+0000,53.13000000547618,683.2882206092647
Email,2020-05-11T00:00:00.000000+0000,709.8526789092273,772.9109371588032
Email,2020-05-18T00:00:00.000000+0000,576.943740511643,837.3097064934728
Email,2020-05-25T00:00:00.000000+0000,2297.285245327944,720.3743081274893
Email,2020-06-01T00:00:00.000000+0000,972.6162328299995,731.7789505948326
Email,2020-06-15T00:00:00.000000+0000,815.543228658485,787.1271655504576
Email,2020-06-22T00:00:00.000000+0000,193.369236704512,759.2406847381937
Email,2020-06-29T00:00:00.000000+0000,235.49124181137438,750.0663109730667
Email,2020-07-06T00:00:00.000000+0000,495.915719650476,531.9845633639288
Email,2020-07-13T00:00:00.000000+0000,486.7608324111164,499.4528962345943
Email,2020-07-20T00:00:00.000000+0000,503.54875039062676,460.3367614516873
Email,2020-07-27T00:00:00.000000+0000,552.6312644548414,538.8832662037086
Email,2020-08-03T00:00:00.000000+0000,712.3628957953233,673.8408418674146
Email,2020-08-10T00:00:00.000000+0000,502.6141503952286,689.7634620407889
Email,2020-08-17T00:00:00.000000+0000,821.7412747206821,660.0834642757845
Email,2020-08-24T00:00:00.000000+0000,1315.1518471210225,639.3443953938123
Email,2020-08-31T00:00:00.000000+0000,623.2966810374705,588.4719774440475
Email,2020-09-07T00:00:00.000000+0000,249.32085029108225,509.69845805418186
Email,2020-09-14T00:00:00.000000+0000,337.6361993348479,606.3161417941621
Email,2020-09-21T00:00:00.000000+0000,145.65192085672345,552.2914643581092
Email,2020-09-28T00:00:00.000000+0000,82.17474067639768,512.7721000516176
Email,2020-10-05T00:00:00.000000+0000,1275.5556203150709,471.95744038678816
Email,2020-10-12T00:00:00.000000+0000,389.5438552322587,463.68231924346793
Email,2020-10-19T00:00:00.000000+0000,998.9969326690897,497.9722893658042
Email,2020-10-26T00:00:00.000000+0000,296.77940371883494,553.3353212096771
Email,2020-11-02T00:00:00.000000+0000,183.1198811445207,568.49727702734
Email,2020-11-09T00:00:00.000000+0000,611.9559603135381,450.6142587291603
Email,2020-11-16T00:00:00.000000+0000,588.5561756077065,435.7210919171863
Email,2020-11-23T00:00:00.000000+0000,203.47038721770127,410.8589752962506
Email,2020-11-30T00:00:00.000000+0000,332.4914739296331,437.997710870412
Email,2020-12-07T00:00:00.000000+0000,270.39852073646665,457.45919449525906
Email,2020-12-14T00:00:00.000000+0000,800.0999997016042,451.96100480838226
Email,2020-12-21T00:00:00.000000+0000,513.8892883121259,542.3965442873435
Email,2020-12-28T00:00:00.000000+0000,338.811750143297,573.2095585679807
Email,2021-01-04T00:00:00.000000+0000,567.9704428185239,618.9682169061309
Email,2021-01-11T00:00:00.000000+0000,1312.0404914393966,675.7802954968322
Email,2021-01-18T00:00:00.000000+0000,449.9745014627986,577.9910767811928
Email,2021-01-25T00:00:00.000000+0000,698.5607406348346,521.7889157151537
Email,2021-02-01T00:00:00.000000+0000,724.8951494620771,535.8442644745783
Email,2021-02-08T00:00:00.000000+0000,17.786249976488758,486.46287656625253
Email,2021-02-15T00:00:00.000000+0000,64.27199978381395,398.20670120652517
Email,2021-02-22T00:00:00.000000+0000,451.25454021869314,421.1771986733772
Email,2021-03-01T00:00:00.000000+0000,172.91933955191763,404.50804319407337
Email,2021-03-08T00:00:00.000000+0000,605.9910885615777,354.76964956703455
Email,2021-03-15T00:00:00.000000+0000,633.738481197615,419.04048353140496
Email,2021-03-22T00:00:00.000000+0000,565.207496800404,470.1584213567281
Email,2021-03-29T00:00:00.000000+0000,326.9880004457664,486.1270317506578
Email,2021-04-05T00:00:00.000000+0000,531.952921691452,483.1117657140986
Email,2021-04-12T00:00:00.000000+0000,473.21550238639963,430.96537969748977
Email,2021-04-19T00:00:00.000000+0000,579.0034233701308,379.7048221703605
Email,2021-04-26T00:00:00.000000+0000,148.79721125944417,503.15519010850807
Email,2021-05-03T00:00:00.000000+0000,188.8200004287064,599.774798589224
Email,2021-05-10T00:00:00.000000+0000,223.6540209805812,637.6257561490316
Email,2021-05-17T00:00:00.000000+0000,1552.8104403055845,673.3140114459493
Email,2021-05-24T00:00:00.000000+0000,1099.9448682914945,638.0666810095297
Email,2021-05-31T00:00:00.000000+0000,834.7605821699125,674.6006847659319
Email,2021-06-07T00:00:00.000000+0000,758.7215447617405,779.1880266304929
Email,2021-06-14T00:00:00.000000+0000,297.024779878774,928.0225866385576
Email,2021-06-21T00:00:00.000000+0000,441.0692413106619,798.4067843944847
Email,2021-06-28T00:00:00.000000+0000,1025.5187353451943,721.9911108339553
Email,2021-07-05T00:00:00.000000+0000,1414.3305010451004,645.8489254047853
Email,2021-07-12T00:00:00.000000+0000,515.8840223530004,719.1929554554254
Email,2021-07-19T00:00:00.000000+0000,488.619479807259,702.2462962091428
Email,2021-07-26T00:00:00.000000+0000,225.62309873655215,751.8189668571084
Email,2021-08-02T00:00:00.000000+0000,1345.4737851668608,677.046892509038
Email,2021-08-09T00:00:00.000000+0000,161.45150590851324,571.5881694368699
Email,2021-08-16T00:00:00.000000+0000,837.650606494387,519.3683541078013
Email,2021-08-23T00:00:00.000000+0000,427.3421405606313,482.08658946129015
Email,2021-08-30T00:00:00.000000+0000,570.6607164677555,496.93921757598787
Email,2021-09-06T00:00:00.000000+0000,98.12549972045235,351.6290237291251
Email,2021-09-13T00:00:00.000000+0000,190.36536263516908,425.66853139452587
Email,2021-09-20T00:00:00.000000+0000,344.44412365413353,426.50493105678925
Email,2021-09-27T00:00:00.000000+0000,182.9922343919589,557.9546090756645
Email,2021-10-04T00:00:00.000000+0000,753.7675672317198,574.8319170256195
Email,2021-10-11T00:00:00.000000+0000,844.3418037924938,636.2283352511754
Email,2021-10-18T00:00:00.000000+0000,1478.9395647116337,662.5703111439825
Email,2021-10-25T00:00:00.000000+0000,705.6791800673957,816.2414197384518
Email,2021-11-01T00:00:00.000000+0000,589.2968455248995,892.5766931195928
Email,2021-11-08T00:00:00.000000+0000,401.1011697776261,853.5556155582998
Email,2021-11-15T00:00:00.000000+0000,1573.8129924098873,819.1776195343862
Email,2021-11-22T00:00:00.000000+0000,793.6744214410872,707.6042087752776
Email,2021-11-29T00:00:00.000000+0000,441.59894674137604,671.0147037020045
Email,2021-12-06T00:00:00.000000+0000,569.3178356011836,787.9371517192535
Email,2021-12-13T00:00:00.000000+0000,586.3522786387664,840.2073396638867
Email,2021-12-20T00:00:00.000000+0000,412.96313948120985,695.3845484529974
Email,2021-12-27T00:00:00.000000+0000,1524.676429662892,781.6053239765234
Email,2022-01-03T00:00:00.000000+0000,819.2626733346914,850.1463883019618
Email,2022-01-10T00:00:00.000000+0000,415.23066272277305,846.1057326358829
Email,2022-01-17T00:00:00.000000+0000,1483.4406256292957,882.3933201131559
Email,2022-01-24T00:00:00.000000+0000,989.9274613448837,913.5759261516707
Email,2022-01-31T00:00:00.000000+0000,536.9925902725516,806.9715689556679
Email,2022-02-07T00:00:00.000000+0000,876.6529784569511,922.7288248598434
Email,2022-02-14T00:00:00.000000+0000,662.4239877893273,947.1287191533595
Email,2022-02-21T00:00:00.000000+0000,671.8415720948692,885.2203364397785
Email,2022-02-28T00:00:00.000000+0000,1745.320720568095,982.9803837867348
Email,2022-03-07T00:00:00.000000+0000,610.4298170709027,1013.8864989455792
Email,2022-03-14T00:00:00.000000+0000,988.1735639206473,948.1372391607791
Email,2022-03-21T00:00:00.000000+0000,1772.0078401205346,947.5973610938502
Email,2022-03-28T00:00:00.000000+0000,784.2415115433071,977.7407833098405
Email,2022-04-04T00:00:00.000000+0000,350.65890017855014,893.2086200827285
Email,2022-04-11T00:00:00.000000+0000,658.1049632538958,901.9202332848478
Email,2022-04-18T00:00:00.000000+0000,912.9889498227922,803.6462682135633
Email,2022-04-25T00:00:00.000000+0000,1069.0634147511992,735.9548876055533
Email,2022-05-02T00:00:00.000000+0000,680.1227226878561,880.0295997973792
Email,2022-05-09T00:00:00.000000+0000,201.9818433503712,1084.2624998284712
Email,2022-05-16T00:00:00.000000+0000,1230.4767952564548,1158.5727195714962
Email,2022-05-23T00:00:00.000000+0000,1936.839209077914,1055.9053508704694
Email,2022-05-30T00:00:00.000000+0000,1984.5221004272867,964.9391444175475
Email,2022-06-06T00:00:00.000000+0000,1252.5867211980967,1010.3847891580102
Email,2022-06-13T00:00:00.000000+0000,91.65000021457674,1046.558529787292
Email,2022-06-20T00:00:00.000000+0000,341.333763127824,1014.9366765011033
Email,2022-06-27T00:00:00.000000+0000,1043.6878806115578,1043.147203316813
Email,2022-07-04T00:00:00.000000+0000,491.3717683846249,872.0859229875352
Email,2022-07-11T00:00:00.000000+0000,977.5019689669464,790.8940743635995
Email,2022-07-18T00:00:00.000000+0000,2162.5234236035913,954.2948114496465
Email,2022-07-25T00:00:00.000000+0000,616.0318577930644,1050.4420803680855
Email,2022-08-01T00:00:00.000000+0000,603.0519322066117,984.215512862215
Email,2022-08-08T00:00:00.000000+0000,1398.8558969029525,1271.432721148957
Email,2022-08-15T00:00:00.000000+0000,1110.5119144753362,1358.7750489649836
Email,2022-08-22T00:00:00.000000+0000,513.8753405645933,1164.3653763935008
Email,2022-08-29T00:00:00.000000+0000,2789.1094346785603,1430.4034446294554
Email,2022-09-05T00:00:00.000000+0000,1676.2405914951592,1459.3939663879812
Email,2022-09-12T00:00:00.000000+0000,607.2460430317306,1561.9035011497458
Email,2022-09-19T00:00:00.000000+0000,2744.3364036806997,1574.706107458419
Email,2022-09-26T00:00:00.000000+0000,834.9761062748173,1707.838161565734
Email,2022-10-03T00:00:00.000000+0000,2218.9321749970686,1488.607820756763
Email,2022-10-10T00:00:00.000000+0000,1212.932764944724,1367.217983094376
Email,2022-10-17T00:00:00.000000+0000,1578.9317734231133,1329.3914337679187
Email,2022-10-24T00:00:00.000000+0000,1035.266708206791,1117.6176156915797
Email,2022-10-31T00:00:00.000000+0000,705.1218901960632,1243.8009830673507
Email,2022-11-07T00:00:00.000000+0000,304.6336484200716,1226.3556802375192
Email,2022-11-14T00:00:00.000000+0000,1050.1458590699872,1182.6655092537644
Email,2022-11-21T00:00:00.000000+0000,1844.4430452809863,1061.954718592933
Email,2022-11-28T00:00:00.000000+0000,2079.3697523584165,1086.3569733430816
Email,2022-12-05T00:00:00.000000+0000,863.4113970746869,1216.5051788031642
Email,2022-12-12T00:00:00.000000+0000,613.2454481364618,1397.1546392078676
Email,2022-12-19T00:00:00.000000+0000,1230.4847462079786,1556.9511494014205
Email,2022-12-26T00:00:00.000000+0000,1746.3075338767253,1451.0649395489982
Email,2023-01-02T00:00:00.000000+0000,1749.8293316576983,1320.3715214095682
Email,2023-01-09T00:00:00.000000+0000,2328.5179406184093,1536.0635247259586
Email,2023-01-16T00:00:00.000000+0000,997.3533664616085,1694.842962011557
Email,2023-01-23T00:00:00.000000+0000,1033.8224072429762,1699.9091738717607
Email,2023-01-30T00:00:00.000000+0000,2588.9474236058113,1549.9468539549418
Email,2023-02-06T00:00:00.000000+0000,1883.480946421249,1435.5948657986457
Email,2023-02-13T00:00:00.000000+0000,1271.0144410896073,1419.006533168483
Email,2023-02-20T00:00:00.000000+0000,546.6089745421754,1398.8060628027629
Email,2023-02-27T00:00:00.000000+0000,835.0134264073291,1442.5226856813822
Email,2023-03-06T00:00:00.000000+0000,2195.8112795771062,1296.8016401698642
Email,2023-03-13T00:00:00.000000+0000,835.7496035358497,1302.3778071405711
Email,2023-03-20T00:00:00.000000+0000,1383.5553902719312,1313.023228902646
Email,2023-03-27T00:00:00.000000+0000,1423.1790595136647,1380.384966727396
Email,2023-04-03T00:00:00.000000+0000,1928.0902821869047,1373.8553766831103
Email,2023-04-10T00:00:00.000000+0000,1356.1778151862081,1175.8136643924247
Email,2023-04-17T00:00:00.000000+0000,1085.5028771401726,1171.5923088298784
Email,2023-04-24T00:00:00.000000+0000,782.7767060530446,1184.07305905994
Email,2023-05-01T00:00:00.000000+0000,611.4775812516214,1056.4281258382393
Email,2023-05-08T00:00:00.000000+0000,801.9787590354791,1032.4055241883825
Email,2023-05-15T00:00:00.000000+0000,1483.4013921124267,1008.9507547820433
Email,2023-05-22T00:00:00.000000+0000,402.019593740057,1045.879434035886
Email,2023-05-29T00:00:00.000000+0000,1735.9094689880515,1072.117918118821
Email,2023-06-05T00:00:00.000000+0000,1168.539659935494,1074.6875983993295
Email,2023-06-12T00:00:00.000000+0000,1380.932311170914,1398.437850466281
Email,2023-06-19T00:00:00.000000+0000,992.684578716526,1526.1906939350047
Email,2023-06-26T00:00:00.000000+0000,632.0350234956887,1725.2161603587656
Email,2023-07-03T00:00:00.000000+0000,3391.98077557109,1692.6026351596502
Email,2023-07-10T00:00:00.000000+0000,2505.424139862216,1676.6882512338234
Email,2023-07-17T00:00:00.000000+0000,1994.2233251301452,1694.206093831937
Email,2023-07-24T00:00:00.000000+0000,1475.0012673951271,1773.5010045622166
Email,2023-07-31T00:00:00.000000+0000,1041.224588528879,1802.2732737398646
Email,2023-08-07T00:00:00.000000+0000,1521.0750519558255,1472.2459847663908
Email,2023-08-14T00:00:00.000000+0000,1627.0438645587622,1293.41941187205
Email,2023-08-21T00:00:00.000000+0000,862.2131769168709,1263.732092490966
Email,2023-08-28T00:00:00.000000+0000,751.7624637833003,1307.0815261372445
Email,2023-09-04T00:00:00.000000+0000,1074.8115567074908,1712.4275966058226
Email,2023-09-11T00:00:00.000000+0000,1756.7247700814705,1669.8189750146323
Email,2023-09-18T00:00:00.000000+0000,1821.796736565357,1868.2136982287534
Email,2023-09-25T00:00:00.000000+0000,4283.993152277504,1879.2959252719343
Email,2023-10-02T00:00:00.000000+0000,1180.2060792263026,1962.5377060959747
Email,2023-10-09T00:00:00.000000+0000,3214.2016502717306,1963.5298471682706
Email,2023-10-16T00:00:00.000000+0000,950.8709932623169,1974.0567423776365
Email,2023-10-23T00:00:00.000000+0000,1417.696710375624,1816.1237304553356
Email,2023-10-30T00:00:00.000000+0000,1082.7486852858583,1624.5433406042948
Email,2023-11-06T00:00:00.000000+0000,1840.9399317563984,1677.4827388178196
Email,2023-11-13T00:00:00.000000+0000,558.3326411869493,1619.8264776224398
Email,2023-11-20T00:00:00.000000+0000,2751.3500334691785,1753.2309893308204
Email,2023-11-27T00:00:00.000000+0000,1603.7212649344997,1839.6998198481526
Email,2023-12-04T00:00:00.000000+0000,2752.951560708693,1900.6320941547233
Email,2023-12-11T00:00:00.000000+0000,2018.107086929364,1796.885545451354
Email,2023-12-18T00:00:00.000000+0000,2109.4473545142805,2037.8673284169186
Email,2023-12-25T00:00:00.000000+0000,1570.206879738424,2206.4240799679455
Email,2024-01-01T00:00:00.000000+0000,1010.967542129443,2372.270594854013
Email,2024-01-08T00:00:00.000000+0000,2486.1869049114653,2310.113235938798
Email,2024-01-15T00:00:00.000000+0000,4099.804045877396,2318.6028909695356
Email,2024-01-22T00:00:00.000000+0000,2930.4933840230387,2355.637368835515
Email,2024-01-29T00:00:00.000000+0000,2255.6926893869722,2472.822752209364
Email,2024-02-05T00:00:00.000000+0000,2086.024327175266,2604.725420430026
Email,2024-02-12T00:00:00.000000+0000,2405.7231774421143,2573.698211800546
Email,2024-02-19T00:00:00.000000+0000,2507.6899467292133,2204.997097730056
Email,2024-02-26T00:00:00.000000+0000,2066.1888878947448,2240.4109821679335
Email,2024-03-04T00:00:00.000000+0000,2237.969235875621,2075.62712766393
Email,2024-03-11T00:00:00.000000+0000,1150.195133313476,2168.937158861717
Email,2024-03-18T00:00:00.000000+0000,3213.8044595260612,1991.3265446692164
Email,2024-03-25T00:00:00.000000+0000,937.4218533549433,1957.0027951784816
Email,2024-04-01T00:00:00.000000+0000,2832.5045767575616,1899.5352203888376
Email,2024-04-08T00:00:00.000000+0000,984.8382639021108,1816.5388877668452
Email,2024-04-15T00:00:00.000000+0000,2233.099950803334,1995.1825283824476
Email,2024-04-22T00:00:00.000000+0000,1606.4482895775934,2091.267054321715
Email,2024-04-29T00:00:00.000000+0000,1573.9985748996794,2102.1095752624133
Email,2024-05-06T00:00:00.000000+0000,2579.344258238297,1941.0427188862436
Email,2024-05-13T00:00:00.000000+0000,3982.4806670401995,2035.3608940991373
Email,2024-05-20T00:00:00.000000+0000,1024.162020880529,1953.3044375259767
Email,2024-05-27T00:00:00.000000+0000,1543.969725748205,1981.4782730089896
Email,2024-06-03T00:00:00.000000+0000,1739.3836656052613,2056.047927412103
Email,2024-06-10T00:00:00.000000+0000,1576.6482982180485,2052.760761433223
Email,2024-06-17T00:00:00.000000+0000,1831.8389734416976,1845.7179335285732
Email,2024-06-24T00:00:00.000000+0000,2170.5558101245883,2001.1459467958503
Email,2024-07-01T00:00:00.000000+0000,2553.0469304072512,2059.757474331093
Email,2024-07-08T00:00:00.000000+0000,2326.1380438030037,2233.2730080872316
Email,2024-07-15T00:00:00.000000+0000,2267.586127018746,2668.082652346428
Email,2024-07-22T00:00:00.000000+0000,2012.8619460301472,2733.7658458230208
Email,2024-07-29T00:00:00.000000+0000,3127.5079356543692,2910.7080032420827
Email,2024-08-05T00:00:00.000000+0000,5055.125452291621,2932.4197620646337
Email,2024-08-12T00:00:00.000000+0000,2357.3045212544366,2991.0799658573114
Email,2024-08-19T00:00:00.000000+0000,3586.0930694770855,3038.944177273228
Email,2024-08-26T00:00:00.000000+0000,2726.7410009876635,3351.4019981720926
Email,2024-09-02T00:00:00.000000+0000,2795.4196741444234,3268.6657819057064
Email,2024-09-09T00:00:00.000000+0000,2650.499818346079,2962.9186246671393
Email,2024-09-16T00:00:00.000000+0000,4512.524513221063,3065.871588215008
Email,2024-09-23T00:00:00.000000+0000,2465.618205523278,3009.440135491792
Email,2024-09-30T00:00:00.000000+0000,2609.1481943830854,2901.8328451028206
Email,2024-10-07T00:00:00.000000+0000,3180.928229637386,2742.4031175515674
Email,2024-10-14T00:00:00.000000+0000,3134.641447691355,2738.030006182161
Email,2024-10-21T00:00:00.000000+0000,1865.8826778758937,2456.1373944900092
Email,2024-10-28T00:00:00.000000+0000,1519.9818537343997,2344.22248504854
Email,2024-11-04T00:00:00.000000+0000,2615.514927390825,2397.6651057162344
Email,2024-11-11T00:00:00.000000+0000,2257.3836196838506,2351.412407048496
Email,2024-11-18T00:00:00.000000+0000,1570.298929991524,2256.9859181725797
Email,2024-11-25T00:00:00.000000+0000,3036.6891597246404,2293.482743217971
Email,2024-12-02T00:00:00.000000+0000,2810.90664029548,2389.7127343782417
Email,2024-12-09T00:00:00.000000+0000,2379.2295366840253,2428.72911252927
Email,2024-12-16T00:00:00.000000+0000,2157.857278239021,2356.1031052973935
Email,2024-12-23T00:00:00.000000+0000,2289.8217830165677,2548.9761018457166
Email,2024-12-30T00:00:00.000000+0000,2927.6459525990495,2526.482898262864
Email,2025-01-06T00:00:00.000000+0000,1676.3755618288403,2435.473615095719
Email,2025-01-13T00:00:00.000000+0000,3113.2829023781096,2652.0397088494756
Email,2025-01-20T00:00:00.000000+0000,2856.7435310618216,2678.4125523463126
Email,2025-01-27T00:00:00.000000+0000,2082.8323749583174,2781.229481852115
Email,2025-02-03T00:00:00.000000+0000,4111.758286714078,2605.55140367723
Email,2025-02-10T00:00:00.000000+0000,2368.8400262137166,2813.510843995939
Email,2025-02-17T00:00:00.000000+0000,3112.357219062986,2719.8604138116607
Email,2025-02-24T00:00:00.000000+0000,1522.221327199971,2735.6531057404623
Email,2025-03-03T00:00:00.000000+0000,3340.051084378513,3145.408786574371
Email,2025-03-10T00:00:00.000000+0000,2364.079460903883,3064.516490101041
Email,2025-03-17T00:00:00.000000+0000,2983.085066492232,3220.822101079232
Email,2025-03-24T00:00:00.000000+0000,5360.877821629588,3604.9161238404618
Email,2025-03-31T00:00:00.000000+0000,3464.619914927439,3801.9771335386677
Email,2025-04-07T00:00:00.000000+0000,3619.284914039248,3573.6032220847605
Email,2025-04-14T00:00:00.000000+0000,6185.109401152821,3549.988315526358
Email,2025-04-21T00:00:00.000000+0000,3098.70940478562,3740.366982104801
Email,2025-04-28T00:00:00.000000+0000,1513.0597927472525,3537.583449055689
Email,2025-05-05T00:00:00.000000+0000,2175.160208436662,3546.055441981675
Email,2025-05-12T00:00:00.000000+0000,4506.11439911978,3505.4804165153555
Email,2025-05-19T00:00:00.000000+0000,3738.6095572366903,3234.28402633451
Email,2025-05-26T00:00:00.000000+0000,3532.395858335326,3350.837640224703
Email,2025-06-02T00:00:00.000000+0000,3294.684710308693,3674.8917449517585
Email,2025-06-09T00:00:00.000000+0000,4015.538279706056,3978.3530459083217
Email,2025-06-16T00:00:00.000000+0000,4031.1383159071656,3685.4398707123487
Email,2025-06-23T00:00:00.000000+0000,4105.492630563698,3757.788923743594
Email,2025-06-30T00:00:00.000000+0000,4602.850616089165,3701.464402265115
Email,2025-07-07T00:00:00.000000+0000,2162.808997551993,4048.217902257659
Email,2025-07-14T00:00:00.000000+0000,4317.401981486653,4190.465788427005
Email,2025-07-21T00:00:00.000000+0000,3081.799686507498,3935.9805552386633
Email,2025-07-28T00:00:00.000000+0000,6068.712710249043,3906.9256812606322
Email,2025-08-04T00:00:00.000000+0000,5153.521369060823,3697.271662130541
Email,2025-08-11T00:00:00.000000+0000,1995.256450400433,3878.5929727276457
Email,2025-08-18T00:00:00.000000+0000,3873.053638739447,3992.848774452644
Email,2025-08-25T00:00:00.000000+0000,2925.618463048435,4040.4966265409953
Email,2025-09-01T00:00:00.000000+0000,3613.379482328836,4159.711767199722
Email,2025-09-08T00:00:00.000000+0000,5231.4483952866385,4122.861230828093
Email,2025-09-15T00:00:00.000000+0000,3462.9825032143044,4471.073130392876
Email,2025-09-22T00:00:00.000000+0000,7022.433835518857,4340.494626834048
Email,2025-09-29T00:00:00.000000+0000,4858.7170780877905,4786.2704599477
Email,2025-10-06T00:00:00.000000+0000,4780.9516469187,4753.854332046342
Email,2025-10-13T00:00:00.000000+0000,2828.4256102688264,4676.220844989972
Email,2025-10-20T00:00:00.000000+0000,6491.825127957649,4938.538969601974
Email,2025-10-27T00:00:00.000000+0000,3354.0504591179715,4775.051403291644
Email,2025-11-03T00:00:00.000000+0000,4610.380498835673,4918.313836146273
Email,2025-11-10T00:00:00.000000+0000,5561.527500110318,5010.140009933948
Email,2025-11-17T00:00:00.000000+0000,5714.533305036222,5442.457119860004
Email,2025-11-24T00:00:00.000000+0000,6004.816540924826,5490.988605437429
Email,2025-12-01T00:00:00.000000+0000,5515.561037220102,5826.838299726287
Email,2025-12-08T00:00:00.000000+0000,6286.962489677271,5886.611083212183
Email,2025-12-15T00:00:00.000000+0000,6880.077012577048,5724.9998290852
Email,2025-12-22T00:00:00.000000+0000,6040.848013428836,5818.539474279237
Email,2025-12-29T00:00:00.000000+0000,5088.562766722842,6284.185139987659
Email,2026-01-05T00:00:00.000000+0000,4268.6374670944515,6192.319365835596
Email,2026-01-12T00:00:00.000000+0000,6462.850466588523,6149.466868028387
Email,2026-01-19T00:00:00.000000+0000,9729.9818665922,6048.64318729263
Email,2026-01-26T00:00:00.000000+0000,4780.634844003591,6941.241017258768
Email,2026-02-02T00:00:00.000000+0000,5944.142507219607,7490.211566801256
Email,2026-02-09T00:00:00.000000+0000,6073.487566690994,8894.99191309492
Email,2026-02-16T00:00:00.000000+0000,13181.630653157932,9400.1131990263
Email,2026-02-23T00:00:00.000000+0000,9480.327163062746,
Email,2026-03-02T00:00:00.000000+0000,15506.880237443771,
Email,2026-03-09T00:00:00.000000+0000,10503.820754039567,
Facebook,2019-02-18T00:00:00.000000+0000,335.1308464536926,
Facebook,2019-03-11T00:00:00.000000+0000,0.0,
Facebook,2019-03-25T00:00:00.000000+0000,175.37777791682748,
Facebook,2019-04-01T00:00:00.000000+0000,99.61065083556844,
Facebook,2019-04-15T00:00:00.000000+0000,499.34563164905194,188.64990623378293
Facebook,2019-04-22T00:00:00.000000+0000,196.70934345992268,223.48356529036744
Facebook,2019-05-06T00:00:00.000000+0000,145.91999949887395,223.48356529036744
Facebook,2019-05-20T00:00:00.000000+0000,57.10500005632639,220.6674920081494
Facebook,2019-05-27T00:00:00.000000+0000,613.8001189063685,208.2161606537033
Facebook,2019-06-03T00:00:00.000000+0000,0.0,162.78853963310718
Facebook,2019-06-10T00:00:00.000000+0000,152.8491916590831,151.29793192376
Facebook,2019-06-17T00:00:00.000000+0000,0.0,137.9798069898932
Facebook,2019-07-01T00:00:00.000000+0000,135.92466348428295,193.24071858121388
Facebook,2019-07-08T00:00:00.000000+0000,104.7844817851451,138.11195372135438
Facebook,2019-07-15T00:00:00.000000+0000,39.37500002793968,156.97546582372473
Facebook,2019-07-22T00:00:00.000000+0000,499.1922927868917,190.5326740989155
Facebook,2019-07-29T00:00:00.000000+0000,172.77000002749264,190.5326740989155
Facebook,2019-08-05T00:00:00.000000+0000,150.9080968189627,173.54209116338012
Facebook,2019-08-19T00:00:00.000000+0000,421.3068578606093,169.75696130578052
Facebook,2019-08-26T00:00:00.000000+0000,0.0,236.75804254872912
Facebook,2019-09-02T00:00:00.000000+0000,0.0,181.35650592388083
Facebook,2019-09-09T00:00:00.000000+0000,74.50344292434812,194.61628030083747
Facebook,2019-09-16T00:00:00.000000+0000,575.3836499715285,207.84595823671367
Facebook,2019-09-23T00:00:00.000000+0000,55.97999978810549,162.87567755312216
Facebook,2019-09-30T00:00:00.000000+0000,278.84819504314584,195.73917755240132
Facebook,2019-10-07T00:00:00.000000+0000,256.7455203059721,212.39819261158308
Facebook,2019-10-14T00:00:00.000000+0000,61.544612391877315,227.121145875575
