date,category,margin
2022-01-26,Active,0.0
2022-01-26,Accessories,8.025599908718466
2022-01-26,Sweaters,18.614680946126285
2022-01-26,Suits & Sport Coats,0.0
2022-01-26,Intimates,0.0
2022-01-26,Blazers & Jackets,7.746450119889527
2022-01-26,Pants,0.0
2022-01-26,Shorts,54.9321999019824
2022-01-26,Tops & Tees,42.2629215664211
2022-01-26,Sleep & Lounge,0.0
2022-01-26,Jeans,219.3093998722121
2022-01-27,Outerwear & Coats,0.0
2022-01-27,Pants,0.0
2022-01-27,Maternity,0.0
2022-01-27,Socks,5.90399981892109
2022-01-27,Shorts,0.0
2022-01-27,Intimates,29.15514090155125
2022-01-27,Underwear,0.0
2022-01-27,Active,10.421999966958538
2022-01-27,Plus,0.0
2022-01-27,Swim,0.0
2022-01-27,Tops & Tees,0.0
2022-01-27,Jeans,0.0
2022-01-28,Shorts,0.0
2022-01-28,Dresses,0.0
2022-01-28,Active,13.650559604587562
2022-01-28,Pants,0.0
2022-01-28,Tops & Tees,0.0
2022-01-28,Swim,22.780999876558784
2022-01-28,Underwear,0.0
2022-01-28,Outerwear & Coats,0.0
2022-01-28,Skirts,0.0
2022-01-28,Jeans,0.0
2022-01-28,Sleep & Lounge,9.724999964237211
2022-01-28,Sweaters,21.629179797626733
2022-01-28,Fashion Hoodies & Sweatshirts,0.0
2022-01-29,Shorts,51.10050000622868
2022-01-29,Active,0.0
2022-01-29,Tops & Tees,13.731960776359745
2022-01-29,Plus,16.348689881400617
2022-01-29,Skirts,0.0
2022-01-29,Jumpsuits & Rompers,6.163919800085871
2022-01-29,Blazers & Jackets,0.0
2022-01-29,Socks,0.0
2022-01-29,Outerwear & Coats,0.0
2022-01-29,Intimates,3.451679916243701
2022-01-29,Sweaters,0.0
2022-01-29,Sleep & Lounge,7.043699830535052
2022-01-29,Accessories,0.0
2022-01-29,Underwear,11.61599998176098
2022-01-30,Sweaters,0.0
2022-01-30,Accessories,0.0
2022-01-30,Swim,11.114439832826555
2022-01-30,Suits & Sport Coats,208.60083664408523
2022-01-30,Underwear,19.866480898090153
2022-01-30,Sleep & Lounge,20.563951062322783
2022-01-30,Jeans,0.0
2022-01-30,Outerwear & Coats,156.0600002799183
2022-01-30,Maternity,0.0
2022-01-30,Skirts,0.0
2022-01-30,Tops & Tees,10.213559964868761
2022-01-30,Fashion Hoodies & Sweatshirts,0.0
2022-01-30,Pants & Capris,0.0
2022-01-30,Jumpsuits & Rompers,34.9440000616014
2022-01-31,Shorts,0.0
2022-01-31,Tops & Tees,10.188079934289751
2022-01-31,Sleep & Lounge,0.0
2022-01-31,Fashion Hoodies & Sweatshirts,14.769000006839631
2022-01-31,Leggings,2.688010032200962
2022-01-31,Blazers & Jackets,0.0
2022-01-31,Pants,13.324999972246587
2022-01-31,Socks,0.0
2022-01-31,Accessories,9.167759841760397
2022-01-31,Intimates,20.16000010073185
2022-01-31,Dresses,0.0
2022-01-31,Plus,0.0
2022-01-31,Active,0.0
2022-01-31,Swim,0.0
2022-01-31,Jeans,113.96461108193111
2022-02-01,Suits & Sport Coats,20.886950518801065
2022-02-01,Accessories,49.89600014686584
2022-02-01,Outerwear & Coats,0.0
2022-02-01,Sweaters,0.0
2022-02-01,Shorts,22.57200001180172
2022-02-01,Blazers & Jackets,0.0
2022-02-01,Maternity,68.9168496570304
2022-02-01,Fashion Hoodies & Sweatshirts,0.0
2022-02-01,Tops & Tees,16.67399999499321
2022-02-01,Sleep & Lounge,0.0
2022-02-01,Pants & Capris,39.816000072285526
2022-02-01,Plus,16.976400812356175
2022-02-01,Dresses,0.0
2022-02-01,Jeans,17.121810850969105
2022-02-02,Accessories,0.0
2022-02-02,Maternity,0.0
2022-02-02,Tops & Tees,28.203000189736485
2022-02-02,Underwear,0.0
2022-02-02,Intimates,0.0
2022-02-02,Sweaters,27.373680125886743
2022-02-02,Jeans,0.0
2022-02-02,Plus,0.0
2022-02-02,Shorts,0.0
2022-02-02,Socks,13.288999846592548
2022-02-02,Pants,0.0
2022-02-02,Fashion Hoodies & Sweatshirts,43.39199993759394
2022-02-02,Blazers & Jackets,0.0
2022-02-02,Swim,0.0
2022-02-03,Pants,37.811999964527786
2022-02-03,Sleep & Lounge,0.0
2022-02-03,Intimates,0.0
2022-02-03,Underwear,0.0
2022-02-03,Accessories,2.568100028602034
2022-02-03,Blazers & Jackets,9.222289974785447
2022-02-03,Outerwear & Coats,52.05759896793366
2022-02-03,Fashion Hoodies & Sweatshirts,0.0
2022-02-03,Tops & Tees,0.0
2022-02-03,Suits & Sport Coats,0.0
2022-02-03,Skirts,0.0
2022-02-03,Sweaters,0.0
2022-02-03,Socks,8.19516020356506
2022-02-03,Pants & Capris,0.0
2022-02-03,Jeans,0.0
2022-02-04,Maternity,0.0
2022-02-04,Jeans,62.10179092888072
2022-02-04,Tops & Tees,0.0
2022-02-04,Fashion Hoodies & Sweatshirts,14.530880036386545
2022-02-04,Leggings,0.0
2022-02-04,Socks,0.0
2022-02-04,Active,0.0
2022-02-04,Accessories,0.0
2022-02-04,Sweaters,0.0
2022-02-04,Underwear,13.12499998603016
2022-02-04,Swim,0.0
2022-02-05,Outerwear & Coats,93.76250023487955
2022-02-05,Accessories,0.0
2022-02-05,Dresses,13.656939910729823
2022-02-05,Socks,0.0
2022-02-05,Suits & Sport Coats,0.0
2022-02-05,Fashion Hoodies & Sweatshirts,0.0
2022-02-05,Underwear,0.0
2022-02-05,Intimates,21.24999994412065
2022-02-05,Swim,0.0
2022-02-05,Maternity,0.0
2022-02-05,Tops & Tees,0.0
2022-02-05,Jeans,118.32000017166138
2022-02-05,Active,17.74203965245843
2022-02-05,Blazers & Jackets,0.0
2022-02-05,Pants & Capris,0.0
2022-02-06,Sleep & Lounge,8.6599999666214
2022-02-06,Intimates,8.379000028595328
2022-02-06,Jeans,9.635179905168414
2022-02-06,Skirts,17.694099916351586
2022-02-06,Socks & Hosiery,15.902159775007664
2022-02-06,Shorts,430.7309999596327
2022-02-06,Accessories,9.913799874772131
2022-02-06,Socks,3.3999999910593033
2022-02-06,Fashion Hoodies & Sweatshirts,0.0
2022-02-06,Outerwear & Coats,0.0
2022-02-06,Tops & Tees,6.659239888133705
2022-02-06,Maternity,0.0
2022-02-06,Plus,2.8657798798692227
2022-02-07,Sweaters,0.0
2022-02-07,Swim,34.43426085304074
2022-02-07,Plus,0.0
2022-02-07,Intimates,12.908000029623508
2022-02-07,Maternity,0.0
2022-02-07,Pants,0.0
2022-02-07,Pants & Capris,19.25952078590497
2022-02-07,Dresses,200.00959507918878
2022-02-07,Outerwear & Coats,71.39999970793724
2022-02-07,Tops & Tees,0.0
2022-02-08,Jumpsuits & Rompers,0.0
2022-02-08,Fashion Hoodies & Sweatshirts,0.0
2022-02-08,Tops & Tees,0.0
2022-02-08,Blazers & Jackets,0.0
2022-02-08,Accessories,0.0
2022-02-08,Maternity,68.20799994468689
2022-02-08,Jeans,0.0
2022-02-08,Active,0.0
2022-02-08,Skirts,5.241530245677829
2022-02-08,Dresses,47.362271331209236
2022-02-08,Underwear,0.0
2022-02-08,Swim,0.0
2022-02-08,Pants,14.965009825011492
2022-02-08,Plus,0.0
2022-02-08,Pants & Capris,0.0
2022-02-08,Shorts,0.0
2022-02-08,Sleep & Lounge,0.0
2022-02-09,Swim,0.0
2022-02-09,Sleep & Lounge,0.0
2022-02-09,Fashion Hoodies & Sweatshirts,0.0
2022-02-09,Socks,0.0
2022-02-09,Tops & Tees,12.565809952809065
2022-02-09,Leggings,0.0
2022-02-09,Sweaters,0.0
2022-02-09,Intimates,0.0
2022-02-09,Active,0.0
2022-02-09,Jeans,0.0
2022-02-09,Maternity,0.0
2022-02-09,Suits,0.0
2022-02-09,Pants,0.0
2022-02-10,Socks & Hosiery,14.327189884852096
2022-02-10,Pants & Capris,0.0
2022-02-10,Fashion Hoodies & Sweatshirts,0.0
2022-02-10,Underwear,13.704000011086464
2022-02-10,Swim,21.288540774679774
2022-02-10,Active,11.875
2022-02-10,Pants,0.0
2022-02-10,Sweaters,27.715380848753156
2022-02-10,Blazers & Jackets,0.0
2022-02-10,Jeans,135.57499964348972
2022-02-10,Sleep & Lounge,0.0
2022-02-10,Outerwear & Coats,0.0
2022-02-10,Shorts,37.67399999499321
2022-02-10,Accessories,71.26814830398412
2022-02-11,Pants,0.0
2022-02-11,Pants & Capris,0.0
2022-02-11,Shorts,0.0
2022-02-11,Tops & Tees,17.01689982791842
2022-02-11,Intimates,27.848000025376678
2022-02-11,Socks,0.0
2022-02-11,Fashion Hoodies & Sweatshirts,0.0
2022-02-11,Sweaters,14.01600006222725
2022-02-11,Active,0.0
2022-02-11,Dresses,181.98400032520294
2022-02-11,Sleep & Lounge,0.0
2022-02-11,Outerwear & Coats,0.0
2022-02-12,Intimates,12.425000034272673
2022-02-12,Shorts,26.223750419151035
2022-02-12,Swim,28.97054944840522
2022-02-12,Sleep & Lounge,0.0
2022-02-12,Jeans,0.0
2022-02-12,Pants,25.09498085897833
2022-02-12,Suits & Sport Coats,0.0
2022-02-12,Fashion Hoodies & Sweatshirts,57.69422853943004
2022-02-12,Tops & Tees,13.705429963327646
2022-02-12,Accessories,0.0
2022-02-12,Active,0.0
2022-02-12,Maternity,0.0
2022-02-12,Sweaters,0.0
2022-02-13,Active,19.466389566090555
2022-02-13,Leggings,0.0
2022-02-13,Jumpsuits & Rompers,0.0
2022-02-13,Underwear,6.81599997729063
2022-02-13,Socks,0.0
2022-02-13,Jeans,44.198000125586994
2022-02-13,Tops & Tees,0.0
2022-02-13,Sweaters,0.0
2022-02-13,Intimates,21.296000048518184
2022-02-13,Pants,0.0
2022-02-13,Shorts,6.574480176050663
2022-02-13,Maternity,0.0
2022-02-14,Outerwear & Coats,28.37099999561906
2022-02-14,Jumpsuits & Rompers,0.0
2022-02-14,Intimates,0.0
2022-02-14,Maternity,0.0
2022-02-14,Sweaters,81.71730159868002
2022-02-14,Socks & Hosiery,0.0
2022-02-14,Underwear,18.26249992009252
2022-02-14,Suits & Sport Coats,85.49430345518218
2022-02-14,Tops & Tees,13.10562993941631
2022-02-14,Accessories,0.0
2022-02-14,Pants & Capris,0.0
2022-02-14,Plus,0.0
2022-02-14,Swim,0.0
2022-02-14,Sleep & Lounge,5.014139886681586
2022-02-14,Active,45.21850853929088
2022-02-14,Skirts,0.0
2022-02-15,Sleep & Lounge,0.0
2022-02-15,Dresses,72.36900008842349
2022-02-15,Suits & Sport Coats,0.0
2022-02-15,Jeans,20.523200752872228
2022-02-15,Active,49.299999848008156
2022-02-15,Shorts,18.90795045233071
2022-02-15,Socks & Hosiery,0.0
2022-02-15,Socks,0.0
2022-02-15,Intimates,0.0
2022-02-15,Fashion Hoodies & Sweatshirts,27.134610824077726
2022-02-15,Tops & Tees,45.49000008404255
2022-02-15,Outerwear & Coats,0.0
2022-02-15,Swim,13.19324990361929
2022-02-15,Plus,8.995499882109463
2022-02-15,Underwear,14.609999936074018
2022-02-15,Maternity,0.0
2022-02-16,Active,0.0
2022-02-16,Shorts,0.0
2022-02-16,Outerwear & Coats,56.72700007818639
2022-02-16,Fashion Hoodies & Sweatshirts,0.0
2022-02-16,Sleep & Lounge,0.0
2022-02-16,Suits,34.5849009508401
2022-02-16,Swim,0.0
2022-02-16,Accessories,76.31105226839779
2022-02-16,Tops & Tees,0.0
2022-02-16,Blazers & Jackets,8.519909823920727
2022-02-16,Socks & Hosiery,0.0
2022-02-16,Jeans,173.1780005954206
2022-02-16,Suits & Sport Coats,0.0
2022-02-16,Intimates,0.0
2022-02-17,Sleep & Lounge,26.62399995326996
2022-02-17,Pants,0.0
2022-02-17,Shorts,62.713000083342195
2022-02-17,Sweaters,0.0
2022-02-17,Accessories,14.250000054016708
2022-02-17,Suits & Sport Coats,132.69600051641464
2022-02-17,Jeans,61.7100001592189
2022-02-17,Socks,7.450739885816574
2022-02-17,Tops & Tees,0.0
2022-02-17,Dresses,0.0
2022-02-17,Outerwear & Coats,0.0
2022-02-17,Underwear,0.0
2022-02-17,Intimates,0.0
2022-02-17,Swim,17.971990383783577
2022-02-17,Plus,0.0
2022-02-18,Socks,0.0
2022-02-18,Pants,0.0
2022-02-18,Tops & Tees,0.0
2022-02-18,Underwear,10.899999979883432
2022-02-18,Jumpsuits & Rompers,0.0
2022-02-18,Active,70.60450829487459
2022-02-18,Shorts,19.78200003504753
2022-02-18,Plus,41.93338989489958
2022-02-18,Blazers & Jackets,25.55649992171675
2022-02-18,Accessories,79.29639839668235
2022-02-19,Intimates,32.240000078454614
2022-02-19,Outerwear & Coats,20.737500014714897
2022-02-19,Sleep & Lounge,0.0
2022-02-19,Sweaters,0.0
2022-02-19,Active,30.700000002980232
2022-02-19,Tops & Tees,20.53763985714376
2022-02-19,Pants,0.0
2022-02-19,Socks,5.855999946594238
2022-02-19,Accessories,0.0
2022-02-19,Leggings,0.0
2022-02-19,Shorts,0.0
2022-02-20,Swim,47.09119105454667
2022-02-20,Sweaters,0.0
2022-02-20,Underwear,0.0
2022-02-20,Tops & Tees,8.595699932857602
2022-02-20,Maternity,10.659999959170818
2022-02-20,Socks,0.0
2022-02-20,Pants,0.0
2022-02-20,Sleep & Lounge,0.0
2022-02-20,Jeans,0.0
2022-02-20,Plus,0.0
2022-02-20,Fashion Hoodies & Sweatshirts,0.0
2022-02-20,Shorts,18.035490808235707
2022-02-21,Shorts,59.066999942064285
2022-02-21,Maternity,0.0
2022-02-21,Jeans,0.0
2022-02-21,Sweaters,34.379708936755506
2022-02-21,Accessories,0.0
2022-02-21,Tops & Tees,0.0
2022-02-21,Suits & Sport Coats,138.48000034689903
2022-02-21,Outerwear & Coats,0.0
2022-02-21,Skirts,0.0
2022-02-21,Clothing Sets,0.0
2022-02-21,Sleep & Lounge,17.696000084280968
2022-02-21,Blazers & Jackets,0.0
2022-02-21,Fashion Hoodies & Sweatshirts,33.51599996373989
2022-02-21,Intimates,0.0
2022-02-21,Pants,0.0
2022-02-22,Sleep & Lounge,22.4455000218004
2022-02-22,Plus,0.0
2022-02-22,Suits & Sport Coats,0.0
2022-02-22,Pants & Capris,0.0
2022-02-22,Active,14.894039837892205
2022-02-22,Tops & Tees,0.0
2022-02-22,Dresses,0.0
2022-02-22,Swim,13.288219824413044
2022-02-22,Sweaters,0.0
2022-02-22,Accessories,11.610000059008598
2022-02-22,Jeans,0.0
2022-02-22,Intimates,120.81600028648973
2022-02-22,Pants,66.69299987889826
2022-02-22,Underwear,0.0
2022-02-22,Leggings,5.017899830392002
2022-02-22,Maternity,0.0
2022-02-22,Blazers & Jackets,46.05300067146122
2022-02-22,Shorts,0.0
2022-02-23,Swim,0.0
2022-02-23,Underwear,0.0
2022-02-23,Tops & Tees,0.0
2022-02-23,Skirts,0.0
2022-02-23,Plus,0.0
2022-02-23,Blazers & Jackets,0.0
2022-02-23,Fashion Hoodies & Sweatshirts,0.0
2022-02-23,Socks,0.0
2022-02-23,Pants,16.626960867577196
2022-02-23,Maternity,0.0
2022-02-23,Sleep & Lounge,0.0
2022-02-23,Dresses,0.0
2022-02-23,Shorts,18.14762945720077
2022-02-23,Leggings,0.0
2022-02-23,Accessories,133.14700037939474
2022-02-24,Maternity,0.0
2022-02-24,Sweaters,0.0
2022-02-24,Outerwear & Coats,0.0
2022-02-24,Active,21.759429306380156
2022-02-24,Underwear,0.0
2022-02-24,Intimates,0.0
2022-02-24,Fashion Hoodies & Sweatshirts,17.059049623348564
2022-02-24,Tops & Tees,33.93000011332334
2022-02-24,Swim,26.89740045513063
2022-02-24,Accessories,2.4835200186628104
2022-02-24,Socks,0.0
2022-02-25,Maternity,0.0
2022-02-25,Shorts,22.39599998295307
2022-02-25,Socks,5.745999973267317
2022-02-25,Blazers & Jackets,110.27753978675328
2022-02-25,Sleep & Lounge,21.821280821123423
2022-02-25,Active,0.0
2022-02-25,Pants & Capris,0.0
2022-02-25,Leggings,0.0
2022-02-25,Plus,0.0
2022-02-25,Intimates,6.006989887295514
2022-02-25,Dresses,0.0
2022-02-25,Swim,15.636090612184109
2022-02-25,Fashion Hoodies & Sweatshirts,0.0
2022-02-25,Jeans,0.0
2022-02-26,Jumpsuits & Rompers,0.0
2022-02-26,Jeans,0.0
2022-02-26,Dresses,0.0
2022-02-26,Accessories,11.739000030909665
2022-02-26,Underwear,0.0
2022-02-26,Tops & Tees,4.585409902237504
2022-02-26,Sweaters,0.0
2022-02-26,Sleep & Lounge,13.075639809042812
2022-02-26,Swim,0.0
2022-02-26,Shorts,0.0
2022-02-26,Intimates,0.0
2022-02-26,Fashion Hoodies & Sweatshirts,0.0
2022-02-26,Suits & Sport Coats,0.0
2022-02-27,Jeans,0.0
2022-02-27,Accessories,0.0
2022-02-27,Socks & Hosiery,0.0
2022-02-27,Fashion Hoodies & Sweatshirts,0.0
2022-02-27,Sweaters,0.0
2022-02-27,Shorts,0.0
2022-02-27,Plus,6.746349818201363
2022-02-27,Pants,0.0
2022-02-27,Active,0.0
2022-02-27,Sleep & Lounge,0.0
2022-02-27,Dresses,0.0
2022-02-27,Intimates,0.0
2022-02-27,Outerwear & Coats,63.042840021002895
2022-02-28,Dresses,5.927600155638158
2022-02-28,Jeans,97.61400014162064
2022-02-28,Active,27.24455081792623
2022-02-28,Shorts,0.0
2022-02-28,Intimates,99.17000005953014
2022-02-28,Underwear,12.151999938301742
2022-02-28,Fashion Hoodies & Sweatshirts,0.0
2022-02-28,Sleep & Lounge,29.211000042036176
2022-02-28,Outerwear & Coats,0.0
2022-02-28,Blazers & Jackets,0.0
2022-02-28,Suits & Sport Coats,211.7010004548356
2022-02-28,Socks,7.714499989524484
2022-02-28,Plus,2.579829886278212
2022-02-28,Tops & Tees,19.896020763378147
2022-03-01,Socks & Hosiery,0.0
2022-03-01,Outerwear & Coats,0.0
2022-03-01,Fashion Hoodies & Sweatshirts,26.104350414001935
2022-03-01,Dresses,81.87100021541119
2022-03-01,Active,0.0
2022-03-01,Clothing Sets,0.0
2022-03-01,Leggings,0.0
2022-03-01,Intimates,26.784000117331743
2022-03-01,Socks,0.0
2022-03-01,Sleep & Lounge,60.20999981090428
2022-03-01,Tops & Tees,0.0
2022-03-01,Underwear,0.0
2022-03-01,Suits & Sport Coats,0.0
2022-03-01,Jeans,41.67900019325316
2022-03-01,Blazers & Jackets,0.0
2022-03-01,Pants,0.0
2022-03-02,Swim,0.0
2022-03-02,Leggings,0.0
2022-03-02,Tops & Tees,22.09558081367293
2022-03-02,Intimates,26.730000056326393
2022-03-02,Accessories,0.0
2022-03-02,Socks,0.0
2022-03-02,Sweaters,0.0
2022-03-02,Fashion Hoodies & Sweatshirts,0.0
2022-03-02,Dresses,71.53489279866278
2022-03-02,Outerwear & Coats,0.0
2022-03-02,Active,0.0
2022-03-02,Shorts,22.48377087975994
2022-03-02,Plus,0.0
2022-03-02,Sleep & Lounge,0.0
2022-03-03,Active,24.00995037577971
2022-03-03,Intimates,0.0
2022-03-03,Jumpsuits & Rompers,0.0
2022-03-03,Maternity,0.0
2022-03-03,Sweaters,0.0
2022-03-03,Skirts,0.0
2022-03-03,Shorts,19.72199997678399
2022-03-03,Tops & Tees,12.075800396774708
2022-03-03,Suits & Sport Coats,0.0
2022-03-03,Swim,34.779749906854704
2022-03-03,Pants & Capris,0.0
2022-03-04,Socks & Hosiery,0.0
2022-03-04,Maternity,0.0
2022-03-04,Swim,0.0
2022-03-04,Socks,0.0
2022-03-04,Underwear,17.004329864414483
2022-03-04,Sweaters,38.632870558616816
2022-03-04,Sleep & Lounge,26.700839331053054
2022-03-04,Outerwear & Coats,46.94508168042271
2022-03-04,Accessories,0.0
2022-03-04,Tops & Tees,0.0
2022-03-04,Jeans,34.204000033438206
2022-03-04,Pants,39.950509635386766
2022-03-04,Plus,5.754000004380941
2022-03-04,Active,0.0
2022-03-04,Intimates,0.0
2022-03-04,Pants & Capris,0.0
2022-03-04,Dresses,0.0
2022-03-05,Active,0.0
2022-03-05,Suits,0.0
2022-03-05,Swim,0.0
2022-03-05,Socks,0.0
2022-03-05,Fashion Hoodies & Sweatshirts,40.88499989360571
2022-03-05,Skirts,0.0
2022-03-05,Sweaters,0.0
2022-03-05,Pants,20.504140955426394
2022-03-05,Leggings,0.0
2022-03-05,Shorts,37.127999983727925
2022-03-05,Outerwear & Coats,112.5999997369945
2022-03-05,Accessories,19.75559912559539
2022-03-06,Shorts,32.92964846679233
2022-03-06,Pants,0.0
2022-03-06,Outerwear & Coats,0.0
2022-03-06,Sleep & Lounge,0.0
2022-03-06,Swim,0.0
2022-03-06,Blazers & Jackets,0.0
2022-03-06,Suits & Sport Coats,0.0
2022-03-06,Tops & Tees,0.0
2022-03-06,Dresses,0.0
2022-03-06,Socks,0.0
2022-03-06,Accessories,70.8286194118607
2022-03-06,Intimates,0.0
2022-03-06,Active,21.47895038462728
2022-03-06,Underwear,0.0
2022-03-07,Active,0.0
2022-03-07,Socks,0.0
2022-03-07,Shorts,47.36099999397993
2022-03-07,Suits & Sport Coats,0.0
2022-03-07,Intimates,23.192000072449446
2022-03-07,Tops & Tees,0.0
2022-03-07,Fashion Hoodies & Sweatshirts,0.0
2022-03-07,Pants,59.697000382237135
2022-03-07,Dresses,0.0
2022-03-07,Sweaters,0.0
2022-03-07,Jeans,24.534000132232904
2022-03-07,Skirts,0.0
2022-03-07,Underwear,0.0
2022-03-07,Suits,32.59376014672755
2022-03-08,Pants & Capris,0.0
2022-03-08,Socks & Hosiery,0.0
2022-03-08,Shorts,17.721000015735626
2022-03-08,Intimates,0.0
2022-03-08,Suits & Sport Coats,80.50000015646219
2022-03-08,Suits,55.808999966830015
2022-03-08,Tops & Tees,0.0
2022-03-08,Maternity,0.0
2022-03-08,Fashion Hoodies & Sweatshirts,0.0
2022-03-08,Sleep & Lounge,33.73181925672135
2022-03-08,Underwear,0.0
2022-03-08,Swim,28.446990331256984
2022-03-09,Skirts,31.183669837253092
2022-03-09,Suits & Sport Coats,0.0
2022-03-09,Outerwear & Coats,0.0
2022-03-09,Dresses,6.411999899160117
2022-03-09,Maternity,118.20599982887508
2022-03-09,Shorts,0.0
2022-03-09,Fashion Hoodies & Sweatshirts,0.0
2022-03-09,Jeans,0.0
2022-03-09,Tops & Tees,21.120000064373016
2022-03-09,Suits,0.0
2022-03-09,Sweaters,0.0
2022-03-09,Sleep & Lounge,32.21399919329583
2022-03-09,Accessories,14.2537998820737
2022-03-09,Plus,0.0
2022-03-09,Active,0.0
2022-03-09,Pants,0.0
2022-03-09,Socks,4.923209897574932
2022-03-09,Pants & Capris,0.0
2022-03-10,Swim,18.54470080095082
2022-03-10,Active,0.0
2022-03-10,Blazers & Jackets,0.0
2022-03-10,Accessories,52.3600001912564
2022-03-10,Tops & Tees,0.0
2022-03-10,Pants,0.0
2022-03-10,Sweaters,89.57199837443605
2022-03-10,Fashion Hoodies & Sweatshirts,0.0
2022-03-10,Intimates,33.65208026831232
2022-03-10,Shorts,9.265499997884033
2022-03-10,Sleep & Lounge,16.10000003129244
2022-03-10,Pants & Capris,0.0
2022-03-10,Socks,0.0
2022-03-10,Suits & Sport Coats,0.0
2022-03-11,Fashion Hoodies & Sweatshirts,0.0
2022-03-11,Pants & Capris,0.0
2022-03-11,Suits & Sport Coats,0.0
2022-03-11,Jeans,25.96080038860328
2022-03-11,Maternity,4.020449936005473
2022-03-11,Tops & Tees,0.0
2022-03-11,Active,8.993999829165638
2022-03-11,Plus,0.0
2022-03-11,Sweaters,31.024500882264228
2022-03-11,Swim,17.41499992087483
2022-03-11,Accessories,62.82448000930667
2022-03-11,Socks & Hosiery,26.794049942775445
2022-03-11,Shorts,35.39999993517995
2022-03-11,Pants,0.0
2022-03-11,Sleep & Lounge,0.0
2022-03-12,Suits & Sport Coats,0.0
2022-03-12,Sweaters,44.82499997876585
2022-03-12,Socks,0.0
2022-03-12,Accessories,12.069249891851097
2022-03-12,Maternity,0.0
2022-03-12,Jeans,0.0
2022-03-12,Leggings,0.0
2022-03-12,Intimates,22.70400003343821
2022-03-12,Tops & Tees,23.011700466024877
2022-03-12,Shorts,125.0768384172803
2022-03-12,Fashion Hoodies & Sweatshirts,20.076700284700085
2022-03-12,Swim,0.0
2022-03-12,Active,0.0
2022-03-13,Sleep & Lounge,0.0
2022-03-13,Plus,6.118289903036356
2022-03-13,Sweaters,89.86223744813002
2022-03-13,Fashion Hoodies & Sweatshirts,23.02028013336777
2022-03-13,Pants & Capris,0.0
2022-03-13,Suits & Sport Coats,0.0
2022-03-13,Jeans,52.479000179097056
2022-03-13,Underwear,6.8812099787043035
2022-03-13,Accessories,32.1795492610529
2022-03-13,Shorts,45.73516043059915
2022-03-13,Pants,0.0
2022-03-13,Swim,0.0
2022-03-13,Active,0.0
2022-03-13,Tops & Tees,0.0
2022-03-14,Pants & Capris,0.0
2022-03-14,Intimates,0.0
2022-03-14,Sweaters,0.0
2022-03-14,Underwear,0.0
2022-03-14,Shorts,18.191250027157366
2022-03-14,Accessories,19.600000083446503
2022-03-14,Tops & Tees,0.0
2022-03-14,Suits & Sport Coats,0.0
2022-03-14,Fashion Hoodies & Sweatshirts,0.0
2022-03-14,Sleep & Lounge,33.5957989478305
2022-03-14,Swim,0.0
2022-03-14,Pants,70.02449832174183
2022-03-14,Outerwear & Coats,40.79399856629223
2022-03-14,Socks,0.0
2022-03-15,Swim,55.63314798009992
2022-03-15,Dresses,0.0
2022-03-15,Socks & Hosiery,0.0
2022-03-15,Pants,57.674579208526836
2022-03-15,Tops & Tees,0.0
2022-03-15,Shorts,0.0
2022-03-15,Intimates,0.0
2022-03-15,Jeans,86.35500045865773
2022-03-15,Accessories,0.0
2022-03-15,Socks,0.0
2022-03-15,Pants & Capris,0.0
2022-03-15,Sweaters,30.224880626628064
2022-03-15,Outerwear & Coats,0.0
2022-03-16,Tops & Tees,27.04501075090446
2022-03-16,Underwear,12.54999996162951
2022-03-16,Jeans,0.0
2022-03-16,Pants & Capris,0.0
2022-03-16,Leggings,0.0
2022-03-16,Sleep & Lounge,88.53056157887221
2022-03-16,Maternity,0.0
2022-03-16,Sweaters,24.724799532186985
2022-03-16,Fashion Hoodies & Sweatshirts,0.0
2022-03-16,Intimates,18.56399999186396
2022-03-16,Socks & Hosiery,0.0
2022-03-16,Shorts,0.0
2022-03-16,Outerwear & Coats,0.0
2022-03-17,Suits & Sport Coats,179.39600047236308
2022-03-17,Socks & Hosiery,0.0
2022-03-17,Intimates,0.0
2022-03-17,Sweaters,80.66699801684916
2022-03-17,Fashion Hoodies & Sweatshirts,0.0
2022-03-17,Shorts,0.0
2022-03-17,Sleep & Lounge,0.0
2022-03-17,Swim,31.72499989159406
2022-03-17,Outerwear & Coats,0.0
2022-03-17,Tops & Tees,0.0
2022-03-17,Underwear,20.655000046759845
2022-03-17,Pants,0.0
2022-03-17,Jeans,0.0
2022-03-17,Accessories,0.0
2022-03-17,Maternity,0.0
2022-03-18,Swim,51.861600217597186
2022-03-18,Underwear,0.0
2022-03-18,Dresses,39.46800007671118
2022-03-18,Shorts,0.0
2022-03-18,Socks,0.0
2022-03-18,Accessories,0.0
2022-03-18,Skirts,10.853699797202557
2022-03-18,Sleep & Lounge,0.0
2022-03-18,Active,14.297850467787683
2022-03-18,Intimates,0.0
2022-03-18,Maternity,61.609039474546016
2022-03-18,Suits & Sport Coats,76.17414335652128
2022-03-18,Jeans,54.01600003242493
2022-03-18,Tops & Tees,0.0
2022-03-18,Blazers & Jackets,7.762260041223615
2022-03-18,Pants,42.579988785373274
2022-03-18,Outerwear & Coats,0.0
2022-03-18,Fashion Hoodies & Sweatshirts,0.0
2022-03-18,Sweaters,10.174909875754416
2022-03-19,Dresses,48.5050000762567
2022-03-19,Plus,8.25774999638088
2022-03-19,Maternity,57.12899899288267
2022-03-19,Intimates,41.041719963582906
