category,brand,complete_cnt,returned_cnt,avg_margin,avg_price,purchases,buyout_rate,buyout_smooth,expected_margin,log_purchases,margin_norm,buyout_norm,popularity_norm,boost,actual_score,rating,rating_boosted,price_1,price_2,product_1,product_2,product_name_1,product_name_2
Dresses,Alice & Trixie,6,7,44.04607699399527,81.34615384615384,6,0.4615384615029586,0.5717172902527594,25.181903785271384,1.9459101490553132,0.11328207919334238,0.3076707596007789,0.3555946452104427,1.0,0.21047641939706063,2.92,2.92,37.0,325.0,3828,3122,Alice & Trixie Women's Zinnia Dress,Alice & Trixie Women's Georgina Tunic
Dresses,LnLClothing,4,4,4.498369875514991,7.989999771118163,4,0.4999999999375,0.6194165375451925,2.7863646928890944,1.6094379124341003,0.008147559824774138,0.4104441331819901,0.2941078773539874,1.0,0.20929584650338212,3.23,3.23,7.989999771118163,7.989999771118163,3168,3349,LnLClothing Ladies Fashion High Low Hem Dress ID.DS5045BR.R46,LnLClothing Ladies Fashion Fold Over Sweater Dress ID.65302.BR.3E
Dresses,Samanthas Style Shoppe,8,7,9.866533291990992,18.636666552225748,8,0.5333333332977778,0.6059799070325387,5.9789209270141495,2.1972245773362196,0.02241840690554981,0.3814934070021087,0.4015197178579126,1.0,0.20195590695382926,3.14,3.14,27.96999931335449,14.970000267028809,3717,3697,Collections Etc - Scoop Neck Stretch Polyester A Line Dress,Collections Etc - Easy-Wear Ruffle Flounce V-Neck Dress
Dresses,Evolution by Cyrus,1,4,41.539188083502175,72.06800003051758,1,0.19999999996,0.543299845054231,22.568234449445292,0.6931471805599453,0.10661770899545736,0.2464421893949076,0.12666536832108694,1.0,0.1765299491951825,2.74,2.74,115.0,47.880001068115234,3300,3450,Evolution by Cyrus Women's Long Sleeve Sharkbite Tunic dress,Evolution by Cyrus Women's Elbow Sleeve Cowl Neck Dress
Dresses,2b by bebe,15,17,22.98078326406192,41.981250762939446,15,0.4687499999853516,0.527368992281273,12.119352511802678,2.772588722239781,0.057281625740521265,0.21211738184679732,0.5066614732843477,1.1,0.14816945417302524,2.64,2.9040000000000004,44.950000762939446,44.950000762939446,3648,3143,2B Mila Studded Ponte Dress,2B Passport Stripe High Low Dress
Fashion Hoodies & Sweatshirts,Volcom,60,11,28.998844211453353,54.29084514564192,60,0.8450704225233088,0.8290061441458453,24.04022002442301,4.110873864173311,0.07328017512138009,0.8620284277065925,0.7512190292780255,1.1,0.514419731555385,4.59,5.049,59.950000762939446,59.5,1631,1679,Volcom Juniors Porto Basic Long Hooded Full Zip,Volcom Juniors Moclov Sherpa Zip Hoodie
Fashion Hoodies & Sweatshirts,Allen Allen,20,3,33.636229208261554,62.61869513470194,20,0.8695652173534971,0.8227120507822262,27.67293111250988,3.044522437723423,0.08560830431748745,0.8484670982237924,0.556354504139399,1.1,0.513741471397704,4.55,5.005,51.869998931884766,78.0,2120,2257,allen allen Women's Long Sleeve Hoodie With Coverstitch,allen allen Women's Hooded Zip Jacket With Orange Cover Stitch
Fashion Hoodies & Sweatshirts,Ralph Lauren,6,0,52.060865623391095,98.2416648864746,6,0.9999999998333333,0.8218436047383416,42.78588946972615,1.9459101490553132,0.13458877461990082,0.84659593390214,0.3555946452104427,1.0,0.49059235426102044,4.54,4.54,99.98999786376952,99.98999786376952,2123,2119,RLX by Ralph Lauren Women Waffle V-Neck Fashion Hoodie,RLX by Ralph Lauren Women Fashion Cashmere Hoodie Sweater
Fashion Hoodies & Sweatshirts,Metal Mulisha,21,4,26.006469021925955,48.679200439453126,21,0.8399999999664,0.804271362166099,20.916258265394845,3.091042453358316,0.06532517721520867,0.8087345680934755,0.5648555484773942,1.1,0.4807328599197764,4.43,4.873,44.0,41.9900016784668,1683,1619,Metal Mulisha Juniors Heaven Sent Hoodie,Metal Mulisha Juniors Holy Moly Hoodie
Fashion Hoodies & Sweatshirts,Ed Hardy,20,4,22.173040471290275,42.285834312438965,20,0.8333333332986111,0.7985146375239254,17.705497374735682,3.044522437723423,0.05513430402507878,0.7963310597398306,0.556354504139399,1.1,0.46830595007070025,4.39,4.829,34.9900016784668,39.9900016784668,1864,2227,Ed Hardy Womens Panther Basic Hoodie - Heather Gray,Ed Hardy Womens Diving Dragon Leggings-Black
Fashion Hoodies & Sweatshirts,Port Authority,7,0,26.31005914459456,50.1557126726423,7,0.9999999998571428,0.8323233926949097,21.89847768923268,2.0794415416798357,0.0661322480660215,0.8691758114442142,0.3799961049632608,1.0,0.46765402975511783,4.61,4.61,35.279998779296875,69.98999786376953,2267,1532,Port Authority - Ladies Microfleece Hoodie,Port Authority Ladies Modern Stretch Cotton Full-Zip Jacket. L519
Fashion Hoodies & Sweatshirts,Three Dots,5,0,41.21321165201563,78.66799926757812,5,0.9999999998,0.8099665117208977,33.38132127859816,1.791759469228055,0.10575112587479386,0.8210054060211226,0.3274252272500432,1.0,0.4633782659479582,4.46,4.46,98.0,64.94999694824219,1816,2352,Three Dots Women's Tunic Hoodie,Three Dots Women's Pullover Hoodie
Fashion Hoodies & Sweatshirts,Activewear Apparel,47,11,20.393533898673788,38.214139477959996,47,0.8103448275722355,0.7963161422913745,16.239700241880286,3.8712010109078907,0.0504036234911922,0.7915941553927612,0.7074213322133039,1.1,0.4630987783861744,4.37,4.807,36.9900016784668,41.9900016784668,1983,1947,Adult Unisex Live Love Hoops Hoodie Sweatshirt,Cheer Heart Zipper Hoodie
Fashion Hoodies & Sweatshirts,Burton,8,1,48.16364462714462,86.6477762858073,8,0.8888888887901234,0.7973419829375509,38.40289591250701,2.1972245773362196,0.12422831414905845,0.79380444402306,0.4015197178579126,1.0,0.45901637908605925,4.38,4.38,119.9499969482422,99.98999786376952,1941,1843,Burton Women's Pick Up Fleece,Women's Premium Fleece Zip Sleeper Hoodie
Fashion Hoodies & Sweatshirts,Boxercraft,7,0,12.033961386960597,22.854285648890905,7,0.9999999998571428,0.8323233926949097,10.016147569154585,2.0794415416798357,0.02818034679116403,0.8691758114442142,0.3799961049632608,1.0,0.4486780791176891,4.61,4.61,23.0,23.989999771118164,2295,2127,Boxercraft V-Neck Cotton Knit Hoodie Very comfortable - Navy,Fleece Raw Edge Zip Fashion Hoodie Black
Fashion Hoodies & Sweatshirts,FactoryExtreme,2,1,107.13914419841933,209.3133290608724,2,0.6666666664444444,0.7038075135241127,75.40533467939088,1.0986122886681096,0.28101011652692115,0.5922739479795176,0.20075985892895626,1.0,0.4366420322532194,3.78,3.78,248.97999572753903,129.97999572753906,1766,2088,FactoryExtreme Arctic Freeze Women's Black Bomber Leather Jacket with Hoodie,FactoryExtreme Galaxy Aster Hoodie Women's Brown Leather Jacket
Fashion Hoodies & Sweatshirts,Life Is Good,33,10,33.037999946824385,62.51162790697674,33,0.7674418604472688,0.7575376919964805,25.027530227897188,3.5263605246161616,0.08401795811397719,0.7080416386282083,0.6444053546068177,1.1,0.43563277820820206,4.12,4.532000000000001,62.0,63.0,1805,2175,Life is good. Womens Softwash Zippity - LIG - True Blue - L,Life is good. Womens Softwash Hoodie - LIG - Soft Purple - L
Fashion Hoodies & Sweatshirts,1vemoon,5,0,18.279352289529474,32.39000053405762,5,0.9999999998,0.8099665117208977,14.805663210467593,1.791759469228055,0.04478323526819488,0.8210054060211226,0.3274252272500432,1.0,0.4328943206446587,4.46,4.46,29.989999771118164,36.9900016784668,1726,1898,1veMoon Women's Charming Cartoon Print Loose Warm Hoods,1veMoon Women's Lovely Casual Pullover Fleece Warm Hoods with Deer Print
Fashion Hoodies & Sweatshirts,Michael Kors,4,0,28.99348562750161,59.310001373291016,4,0.99999999975,0.7963926911295333,23.09020004411145,1.6094379124341003,0.07326592974056509,0.791759088442817,0.2941078773539874,1.0,0.43251250909169103,4.38,4.38,68.6500015258789,49.970001220703125,2177,1731,MICHAEL Michael Kors Jacket Velour Zip Front,Michael By Michael Kors Fur Trimmed Sweater Misses Putty
Fashion Hoodies & Sweatshirts,So-So Happy,4,0,27.8944209695467,49.9900016784668,4,0.99999999975,0.7963926911295333,22.214912983437383,1.6094379124341003,0.07034415138757749,0.791759088442817,0.2941078773539874,1.0,0.43105161991519725,4.38,4.38,49.9900016784668,49.9900016784668,1592,1627,So-So Happy Wink Junior White Hoodie,So-So Happy Tribe Junior Green Hoodie
Fashion Hoodies & Sweatshirts,Blanks,4,0,27.490941896513,54.72249889373779,4,0.99999999975,0.7963926911295333,21.893585198649625,1.6094379124341003,0.06927153349113183,0.791759088442817,0.2941078773539874,1.0,0.4305153109669744,4.38,4.38,49.97999954223633,68.94999694824219,1665,2167,Fine Interlock Fitted Long Zip Hoody w/ Nickel Zipper,Garment Dyed Premium French Terry Poncho Hoody
Fashion Hoodies & Sweatshirts,Prairie Underground,6,4,140.023799784109,267.0,6,0.59999999994,0.6574748837906733,92.06213149098558,1.9459101490553132,0.36843142894952724,0.4924451050755313,0.3555946452104427,1.0,0.4304382670125293,3.48,3.48,264.0,250.0,1743,2023,Prairie Underground Women's Long Cloak Hoodie,Black Cloak Hoodie By Prairie Underground
Fashion Hoodies & Sweatshirts,DC,14,4,30.44261104524301,56.38666661580404,14,0.7777777777345679,0.7553392027076237,22.994497555252153,2.70805020110221,0.07711831753747543,0.703304747087494,0.4948677362829437,1.1,0.42923268554373323,4.11,4.521000000000001,85.0,68.0,2275,1774,DC Hotaka Hoodie Olympian Blue Womens,DC Juniors Hagen Cardigan Sweater
Fashion Hoodies & Sweatshirts,LAT Sportswear,4,0,24.30513786323201,43.96750068664551,4,0.99999999975,0.7963926911295333,19.35643415117365,1.6094379124341003,0.06080231997040841,0.791759088442817,0.2941078773539874,1.0,0.4262807042066127,4.38,4.38,46.290000915527344,37.0,2113,1994,LAT Ladies' French Terry V-Neck Hooded Pullover,LA T Sportswear Women's French Terry V-Neck Hoodie. 3654
Fashion Hoodies & Sweatshirts,Splendid,3,0,35.529132838504516,64.01999918619792,3,0.9999999996666666,0.7807305904471897,27.73868085908227,1.3862943611198906,0.09064044215497075,0.7580133373909259,0.25333073664217387,1.0,0.4243268897729483,4.27,4.27,33.529998779296875,125.0,2374,2108,Splendid Women's Mock Twist Hooded Pull Over,Splendid Women's Zippie with Tab Sleeve
Fashion Hoodies & Sweatshirts,FineBrandShop,23,6,11.151558613656512,20.92241379310345,23,0.7931034482485136,0.773064042969576,8.620868987285503,3.1780538303479458,0.025834547294295965,0.7414949017190934,0.5807559638922171,1.1,0.4220311969573642,4.22,4.642,23.5,17.5,2293,1930,Ladies White Form Fitted Tunic Top with Hoodie,Girls Black Cotton Slub Zipper Hoodie Light Weight Jacket
Fashion Hoodies & Sweatshirts,Lucky Brand,3,0,33.39230623505386,61.30333264668783,3,0.9999999996666666,0.7807305904471897,26.070394963286976,1.3862943611198906,0.08495985396676763,0.7580133373909259,0.25333073664217387,1.0,0.4214865956788468,4.27,4.27,81.95999908447266,76.95999908447266,1896,2230,Lucky Brand Jeans Women's Zip Up Floral Pattern Hoodie Tan 7WD7347-3NG/100,Lucky Brand Jeans Women's Rose Print Full Zip Up Hoodie Black 7WD7339-LBK
Fashion Hoodies & Sweatshirts,RVCA,3,0,29.777432810254638,59.1499989827474,3,0.9999999996666666,0.7807305904471897,23.248152699951625,1.3862943611198906,0.07534999266795965,0.7580133373909259,0.25333073664217387,1.0,0.41668166502944276,4.27,4.27,44.0,89.44999694824217,1752,1981,RVCA Juniors Big Pullover Hoody,RVCA Juniors Shipwrecked Hooded Jacket
Fashion Hoodies & Sweatshirts,Comfort Colors,3,0,23.65669969221999,42.03333282470703,3,0.9999999996666666,0.7807305904471897,18.469509118738767,1.3862943611198906,0.059078497265710433,0.7580133373909259,0.25333073664217387,1.0,0.4085459173283182,4.27,4.27,55.959999084472656,52.119998931884766,1723,1993,Comfort Colors C1595 Womens Front-Slit Hooded Fleece,Comfort Colors C1598 Womens Full-Zip Hooded Fleece
Fashion Hoodies & Sweatshirts,Tokidoki,17,6,34.70902614103847,64.20434802511464,17,0.7391304347504726,0.7318029598731353,25.400168064325978,2.8903717578961645,0.08846025195555597,0.6525932743739464,0.5281850861789994,1.1,0.4075794394812263,3.96,4.356,66.5,65.0,2327,1794,Tokidoki Stella Hoodie Junior,tokidoki X Marvel Women Captain Kitty Hoodie
Fashion Hoodies & Sweatshirts,Juicy Couture,25,10,47.51453996890256,89.02085603986468,25,0.7142857142653062,0.7144332816847436,33.94596871772397,3.258096538021482,0.1225027196396289,0.6151683562301296,0.5953829281694075,1.1,0.4057190917283672,3.85,4.235,96.0,117.98999786376952,1810,2413,Juicy Couture Micro Terry Hoodie,Juicy Couture Pink Velour Cerise Collegiate Hoodie
Fashion Hoodies & Sweatshirts,District Made,3,0,20.702494135885335,42.02000172932943,3,0.9999999996666666,0.7807305904471897,16.16307047043924,1.3862943611198906,0.05122497037600454,0.7580133373909259,0.25333073664217387,1.0,0.40461915388346525,4.27,4.27,41.9900016784668,42.08000183105469,1959,2212,District Made Women's Heavyweight Thermal Full-Zip Hoodie. DM430,District Made - Ladies Mini Stripe Full-Zip Hoodie
Fashion Hoodies & Sweatshirts,Hurley,32,11,26.967562085101704,50.76255816082622,32,0.7441860464943213,0.7386697674681786,19.920122814585746,3.4965075614664802,0.06788016875903524,0.6673885808480516,0.6389500390852635,1.1,0.4043978122838978,4.0,4.4,37.900001525878906,45.0,1813,2043,Hurley Juniors Solid Slim Zip Fleece Hoodie,Hurley - Hurley Girls Hoody - Falling Out
Fashion Hoodies & Sweatshirts,MANGO,6,1,19.64839369618201,37.84714453560965,6,0.8571428570204082,0.773499863283145,15.198029837730193,1.9459101490553132,0.04842272591813004,0.7424339254237257,0.3555946452104427,1.0,0.39542832567092784,4.23,4.23,39.9900016784668,34.9900016784668,2259,2276,Mango Women's Faux Snake Skin Panel Sweatshirt - Loreta,Mango Women's Flower Print Sweatshirt - Alanda
Fashion Hoodies & Sweatshirts,Bella,12,4,21.670895042516076,40.35437512397766,12,0.749999999953125,0.7365191413774409,15.961029009594581,2.5649493574615367,0.05379938925621145,0.6627548159313473,0.4687175598483206,1.1,0.39410481285315735,3.99,4.389,49.9900016784668,43.0,1538,1736,Bella Women's Stretch French Terry Lounge Jacket B7207,Bella Juniors Two-Tone Full Zip Hooded Sweatshirt (7010)
Fashion Hoodies & Sweatshirts,Abbey Dawn,4,1,41.8228000164032,81.2,4,0.79999999984,0.7432998450542311,31.08688077192659,1.6094379124341003,0.10737166937458656,0.6773646018645689,0.2941078773539874,1.0,0.39236813561957773,4.03,4.03,64.0,150.0,2181,2076,Abbey Dawn Juniors Metal Heart Burnout Zip Hoodie - Black,Abbey Dawn Midnight Hoodie Junior
Fashion Hoodies & Sweatshirts,Paul Frank,14,5,24.95023785621523,48.68526318198756,14,0.7368421052243768,0.7292930233039125,18.196034398310935,2.70805020110221,0.06251726838710853,0.64718533476617,0.4948677362829437,1.1,0.3903364317343032,3.94,4.3340000000000005,48.0,49.93999862670898,1844,1979,Paul Frank Splat Foil Hoodie,Paul Frank Julius Skurvy Foil Hoodie
Fashion Hoodies & Sweatshirts,HYP,3,0,9.241136922020514,16.74333381652832,3,0.9999999996666666,0.7807305904471897,7.214838285532402,1.3862943611198906,0.02075583904606021,0.7580133373909259,0.25333073664217387,1.0,0.3893845882184931,4.27,4.27,16.1200008392334,17.989999771118164,1963,2006,Hyp HY203 Charlotte French Terry Hoodie,Hyp Sportswear Ladies Vintage Pullover Hody. HY203
Fashion Hoodies & Sweatshirts,Jon & Anna,6,1,12.545971292411215,22.989999771118164,6,0.8571428570204082,0.773499863283145,9.704307079434336,1.9459101490553132,0.029541485508011223,0.7424339254237257,0.3555946452104427,1.0,0.38598770546586847,4.23,4.23,22.989999771118164,22.989999771118164,2132,1877,Orange Hooded Fleece Lined Zip Up Hoodie Jacket,Gray Hooded Fleece Lined Zip Up Hoodie Jacket
Fashion Hoodies & Sweatshirts,O'Neill,13,5,28.57848654985561,55.929999881320526,13,0.7222222221820987,0.719624916993338,20.56579101123507,2.639057329615259,0.07216268680321859,0.6263543162893402,0.4822600135315297,1.1,0.38418435170090737,3.88,4.268,70.0,50.0,1684,2010,O'Neill Juniors Autumn Hoodie,O'Neill Juniors Jackson Pullover Sweatshirt
Fashion Hoodies & Sweatshirts,Roxy,65,25,26.62214391732443,50.34688900841607,65,0.7222222222141975,0.7214949767581347,19.207743106881704,4.189654742026425,0.0669619012867482,0.6303835696158835,0.7656154074063504,1.1,0.38354000899644747,3.89,4.279000000000001,44.5,59.5,1741,1822,Roxy Juniors Serrano Pull Over Hoodie,Roxy Glacier Hoodie
Fashion Hoodies & Sweatshirts,Fox,48,19,29.45051824412322,54.207313566065544,48,0.7164179104370684,0.716227242543032,21.093263473451632,3.8918202981106265,0.07448091558893097,0.6190336459347785,0.7111892904208854,1.1,0.38143300883804027,3.86,4.246,59.5,42.5,2031,1708,Fox Womens Juniors Reflect Hoody Sweater,Fox Racing Silencer Pullover - Small/Heather Graphite
Fashion Hoodies & Sweatshirts,Planet Earth,2,0,17.622835036202297,34.21500015258789,2,0.9999999995,0.7624581396511222,13.436674017081419,1.0986122886681096,0.043037934948281474,0.7186432944970529,0.20075985892895626,1.0,0.38084061472266717,4.16,4.16,35.27000045776367,33.15999984741211,2196,2282,Planet Earth Passage Women's Hoodie Chive Heather Sz M,Planet Earth Spent Women's Fullzip Hoodie Plum Sz M
Fashion Hoodies & Sweatshirts,bebe,9,3,39.59874993034949,79.0,9,0.7499999999375,0.7340680761733392,29.068178180240803,2.302585092994046,0.10145920430680477,0.6574737212769877,0.42077324567507446,1.0,0.3794664627918962,3.97,3.97,79.0,79.0,1687,1980,bebe Logo Black Hoodie,bebe Logo Studded Sweetheart Hoodie -Web Exclusive
Fashion Hoodies & Sweatshirts,PacSun,13,5,24.013593102600264,46.19055620829264,13,0.7222222221820987,0.719624916993338,17.280779943170508,2.639057329615259,0.06002727078256005,0.6263543162893402,0.4822600135315297,1.1,0.37750987288954524,3.88,4.268,54.5,54.5,1681,1812,Sound & Matter Womens Hooded Faux Leather Jacket,La Hearts Womens Hoodie Zip Up Sweater
Fashion Hoodies & Sweatshirts,Walls,5,1,16.36084379770895,31.413334210713703,5,0.8333333331944445,0.7593436047383416,12.423502105913252,1.791759469228055,0.039683028887385154,0.7119326800053709,0.3274252272500432,1.0,0.37580785444637804,4.14,4.14,35.58000183105469,29.57999992370605,1783,2289,Walls 37014FJ Woman's Sherpa Lined Hooded Sweatshirt,Walls 37061FK Ladies Crown/Swirl Print Sweatshirt Hooded
Fashion Hoodies & Sweatshirts,Nike,5,1,16.261359776496292,32.653333028157554,5,0.8333333331944445,0.7593436047383416,12.347959550631767,1.791759469228055,0.039418558314572666,0.7119326800053709,0.3274252272500432,1.0,0.3756756191599718,4.14,4.14,24.989999771118164,47.97999954223633,1960,1709,Nike Short Sleeve Hooded Sweatshirt,Nike Women's Classic Squad Hoodie Sweatshirt Pink
Fashion Hoodies & Sweatshirts,Iron Fist,9,3,33.265928753542276,60.04583263397217,9,0.7499999999375,0.7340680761733392,24.419456322232147,2.302585092994046,0.08462388921063334,0.6574737212769877,0.42077324567507446,1.0,0.3710488052438105,3.97,3.97,54.95000076293944,64.94999694824219,1768,1827,Iron Fist - Womens Sleepy Wishbone Hoodie in Pink,Iron Fist - Womens Siesta Skull Hoodie in Black
Fashion Hoodies & Sweatshirts,Nittany Outlet,5,1,10.321503194203526,19.989999771118164,5,0.8333333331944445,0.7593436047383416,7.837567441804813,1.791759469228055,0.0236279091872618,0.7119326800053709,0.3274252272500432,1.0,0.36778029459631634,4.14,4.14,19.989999771118164,19.989999771118164,1901,1859,Penn State Hooded Sweatshirt Gray Oval Lion,Nittany Lions Football Hooded Sweatshirt
Fashion Hoodies & Sweatshirts,A:X Armani Exchange,2,1,52.05733327319225,98.0,2,0.6666666664444444,0.7038075135241127,36.6383422917015,1.0986122886681096,0.13457938414021295,0.5922739479795176,0.20075985892895626,1.0,0.3634266660598653,3.78,3.78,88.0,78.0,1753,1669,Armani Exchange Striped Logo Jacket,Armani Exchange A:X Fitted Hoodie
Fashion Hoodies & Sweatshirts,American Apparel,24,10,23.80418971279179,43.79382357877844,24,0.7058823529204153,0.7079431289957605,16.852012548482513,3.2188758248682006,0.05947058807335248,0.6011845949599641,0.5882157547079748,1.1,0.3633603506683242,3.8,4.18,51.0,26.0,2330,1742,American Apparel Unisex Tri-Blend Hoodie,American Apparel Baby Rib Long Sleeve Hoodie
Fashion Hoodies & Sweatshirts,Kalon,6,2,28.52908838340372,57.614999294281006,6,0.74999999990625,0.7305276486563037,20.841287855035787,1.9459101490553132,0.07203136559989197,0.649845473442913,0.3555946452104427,1.0,0.3609384195214025,3.95,3.95,69.98999786376953,36.9900016784668,1888,1682,SET: Kalon Clothing Womens French Terry Hooded Lounge Jacket and Matching Pants,I'm a Keeper Soccer Hooded Sweatshirt
Fashion Hoodies & Sweatshirts,Reebok,7,2,15.539439232639056,31.061111874050564,7,0.777777777691358,0.7447104039901824,11.572382068719522,2.0794415416798357,0.03749938840736813,0.6804038091626228,0.3799961049632608,1.0,0.35895159878499544,4.04,4.04,32.95000076293945,29.950000762939453,1710,1697,Kansas City Chiefs NFL Womens Red Fierce Quilted Pullover Hoodie,Philadelphia Eagles NFL Women's Retro Pullover Crew
Fashion Hoodies & Sweatshirts,Gypsy Rose,7,2,14.934839741169636,27.868888431125217,7,0.777777777691358,0.7447104039901824,11.122130537175071,2.0794415416798357,0.035892107440214024,0.6804038091626228,0.3799961049632608,1.0,0.3581479583014184,4.04,4.04,25.979999542236328,29.979999542236328,2226,2201,Bohemian Hippie Hobo Patchwork Cotton Embroidered Sweater Handmade in Nepal Fair Trade,Bohemian Hippie Zippered Hand Embroidered Flower Hoodie Jacket Nepal Fair Trade
Fashion Hoodies & Sweatshirts,Jess and Jane,5,2,38.63472938638308,69.9000015258789,5,0.7142857141836735,0.7146763338713803,27.611326757973142,1.791759469228055,0.0988964302818102,0.615692039403237,0.3274252272500432,1.0,0.3572942348425236,3.85,3.85,69.9000015258789,69.9000015258789,2159,2008,Jess and Jane Canon Flower French Terry Ladies Rhinestone Bling Zipper Jacket Black and Red,Jess and Jane Eastern Flower French Terry Ladies Rhinestone Bling Zipper Jacket Black
Fashion Hoodies & Sweatshirts,Bench,4,2,52.95966666083162,103.33333333333333,4,0.6666666665555555,0.6968436047383416,36.90460502167488,1.6094379124341003,0.13697816763315906,0.5772694261086018,0.2941078773539874,1.0,0.3571237968708804,3.73,3.73,89.0,119.0,1858,2150,Bench Women's Kava Sweater,Bench Women's Bachata Hoodie
Fashion Hoodies & Sweatshirts,Calvin Klein,4,1,13.65330408148235,25.77400016784668,4,0.79999999984,0.7432998450542311,10.148498808244131,1.6094379124341003,0.03248524404782423,0.6773646018645689,0.2941078773539874,1.0,0.3549249229561966,4.03,4.03,29.950000762939453,22.989999771118164,1989,1782,Women's Calvin Klein Light Weight Zip Up and Fold Down Collar Jacket,Calvin Klein Womens V Neck Hooded Sweater Purple
Fashion Hoodies & Sweatshirts,Gypsy 05,7,4,68.85599990934134,129.0,7,0.6363636363057851,0.673785603610165,46.39418146109702,2.0794415416798357,0.17923733959470364,0.5275883787441917,0.3799961049632608,1.0,0.3534128591694477,3.58,3.58,121.0,143.0,2036,1918,Gypsy 05 Women's Alli Fold Over Top,Gypsy 05 Women's Lola Fold-Over Sweatshirt
Fashion Hoodies & Sweatshirts,Joie,2,1,42.268593032228544,81.67666625976562,2,0.6666666664444444,0.7038075135241127,29.74895336217541,1.0986122886681096,0.10855677561390027,0.5922739479795176,0.20075985892895626,1.0,0.35041536179670896,3.78,3.78,104.0,37.02999877929688,2215,2124,Joie Women's Canela Sweatshirt,Joie Women's Solomon Terry Sweatshirt
Fashion Hoodies & Sweatshirts,District Threads,26,11,16.885252357531492,32.05621662655392,26,0.7027027026837108,0.7053084611875206,11.90931135705349,3.295836866004329,0.04107712846753358,0.5955079079200496,0.6022795767868688,1.1,0.35012177001317074,3.79,4.1690000000000005,59.9900016784668,39.9900016784668,1653,1569,District Threads Junior Ladies Vintage French Terry FullZip Hoodie. DT233,District Threads Junior Ladies Long Sleeve Thermal Henley Hoodie. DT218H
Fashion Hoodies & Sweatshirts,Aeropostale,6,2,19.856726191774776,39.55874991416931,6,0.74999999990625,0.7305276486563037,14.505887494889267,1.9459101490553132,0.04897656173792564,0.649845473442913,0.3555946452104427,1.0,0.3494110175904193,3.95,3.95,46.5,55.5,1944,1654,Aeropostale Womens; Juniors Green Aero NYC Athletics Popover Hoodie Coordinated with Aero's White Solid Basic Cami; Camisole Size Large (L),Aeropostale Womens; Juniors Black Aero Stacked Ptch Full Zip Hoodie
Fashion Hoodies & Sweatshirts,TapouT,6,2,18.83549978675833,37.96499967575073,6,0.74999999990625,0.7305276486563037,13.759853370486873,1.9459101490553132,0.04626171035763604,0.649845473442913,0.3555946452104427,1.0,0.3480535919002745,3.95,3.95,39.59999847412109,33.86000061035156,1799,2067,Tapout Juniors True Believe Hoodie Sweater,Tapout Juniors Skull Petal Raglan Hoody
Fashion Hoodies & Sweatshirts,Nomis,3,1,22.982885155677565,43.305000305175774,3,0.7499999998125,0.7249641197009619,16.66176710507409,1.3862943611198906,0.057287213456747484,0.6378582268465094,0.25333073664217387,1.0,0.34757272015162843,3.91,3.91,43.6599998474121,42.950000762939446,2389,2354,Nomis Stacey Hooded Cardigan Sweater - Women's,Nomis Cozy Hoodie Sherpa Lined Grey Women's Sz S
Fashion Hoodies & Sweatshirts,Fresh Laundry,4,2,45.38638666926329,88.59666697184245,4,0.6666666665555555,0.6968436047383416,31.627213292657643,1.6094379124341003,0.11684518875851102,0.5772694261086018,0.2941078773539874,1.0,0.3470573074335564,3.73,3.73,86.0,106.0,2345,2334,Fresh Laundry Women's Plus-Size Hoodie,Fresh Laundry Women's Long Sleeve Hoodie
Fashion Hoodies & Sweatshirts,Gildan,6,2,17.560811603536564,33.49000072479248,6,0.74999999990625,0.7305276486563037,12.8286584092279,1.9459101490553132,0.04287305045160598,0.649845473442913,0.3555946452104427,1.0,0.34635926194725947,3.95,3.95,34.9900016784668,32.0,1565,1556,One Direction Hoodie Sweatshirt Navy White Lettering Girls Tween Teen Jr.'s Size Women's Small (Adult) Similar to Girl's Extra Large,One Direction Hoodie Sweatshirt Hot Pink / Fuschia White Lettering Teen Jr.'s Women's Adult Size S
Fashion Hoodies & Sweatshirts,Tri-Mountain,7,3,35.90099628832796,66.39900054931641,7,0.69999999993,0.7074748837906732,25.399053177054213,2.0794415416798357,0.09162901236337244,0.6001757081929464,0.3799961049632608,1.0,0.3459023602781594,3.8,3.8,78.9800033569336,42.430000305175774,2094,2353,Tri-Mountain Womens 60% Cotton 40% Polyester,Tri-Mountain Womens 100% polyester fleece fully placket sleeveless hooded jacket.
Fashion Hoodies & Sweatshirts,Billabong,7,3,31.44061813584579,62.216998291015614,7,0.69999999993,0.7074748837906732,22.24344766196443,2.0794415416798357,0.07977144216699196,0.6001757081929464,0.3799961049632608,1.0,0.3399735751799692,3.8,3.8,79.94999694824217,49.5,2055,1775,Billabong Crush Full-Zip Hoodie - Women's,Billabong Open Roadz Pullover Hoodie - Women's
Fashion Hoodies & Sweatshirts,Woman Within,3,1,17.2384131169511,32.49000120162964,3,0.7499999998125,0.7249641197009619,12.49723099037197,1.3862943611198906,0.042015979020618335,0.6378582268465094,0.25333073664217387,1.0,0.3399371029335639,3.91,3.91,34.9900016784668,24.989999771118164,1757,1551,Woman Within Plus Size Jacket in soft plush velour with babydoll shape,Woman Within Plus Size Top sweatshirt in soft colorful thermal knit
