city,total_margin,orders_count,lat,lon
Toyuyama-cho,59.9656624757704,5,35.24699965,136.9173158
Muroran City,59.32053813411054,4,42.34393901,140.9971255
Sakuichi,58.33063529628681,2,36.27289108,138.4771531
Surrounding,58.001598669246974,2,34.07296508,131.8273923
Anjo city,57.00456688501263,4,34.9857916525,137.0794908
Gyeongju City,55.686825175456235,8,35.906467405,129.14430499999997
Urayasu City,55.185060916304316,5,35.661655766,139.89742164
Hitten,53.84999934161354,5,33.3262268,130.9416258
Mishima City,51.42884267136405,3,35.12460604,138.9524823
Upper market,49.567331583254465,3,35.98842559,139.6063829
Itami city,49.330182518617264,4,34.788277855,135.4359855
Miyazaki City,47.60263701079267,4,31.83427062,131.33578705
Leaf,47.144340716023734,3,36.76798324,127.6034484
Yangpyeong-gun,46.4512610765357,4,37.49416761,127.5141971
Suita city,45.535398185937595,11,34.78992217454545,135.52311646363637
Miyoshimachi,45.52258594826527,3,35.83650089,139.5160162
Takarazuka City,44.43199554035982,4,34.85712923,135.3434493
Goldenzaki-cho,44.24571186659489,3,39.20727904,141.0194131
Gwacheon City,44.08047214537658,2,37.450804925,127.01178805
City,43.90684300200771,5,35.79374879,139.3795729
Hamamatsu city,43.34183680193449,6,34.82457311333334,137.74143413333334
Oshu-shi,42.76208432671085,5,39.16444697,141.1300546
Fujioka City,39.923271389624034,2,36.24090843,139.0710922
Eight street,39.55611557173036,2,35.6589604,140.3105081
Yeosu-si,36.81310964128314,3,34.82122401,127.6488769
Ofu City,36.472725692995425,3,35.02066822,136.977982
Fukushima City,36.3538851099465,2,37.73586174,140.4970675
Ebetsu City,35.880897110369304,2,43.04662858,141.52696
Nagano city,34.57725323030428,6,36.66190186,138.2027911
Shiki,33.93893227765841,16,35.831472964375,139.57247595
Sakura City,32.64441748040635,2,35.72633645,140.1440349
Misato City,32.40500447716535,5,35.844856754,139.85941496
Octopus city,32.047082016808275,8,32.86773748,130.7414814
Fujimi City,30.654548611108957,3,35.84782862666666,139.55275716666668
桑,30.416433315973524,7,35.36018832,136.9255557
Wise castle,30.386886071750162,3,36.29718211,139.8728098
Kimitsu City,30.363530125359528,3,35.36028026,139.863168
Shibata City,30.288672061615515,1,34.73545225,137.8589272
Hasuda City,29.700000071898103,1,35.99097936,139.6732082
Ayase city,29.35646100409419,5,35.4383943,139.4174419
Yamaguchi City,28.530000150203705,6,34.01406124,131.3376648
Smoke,28.289213313831205,5,36.46670189,127.3129951
Iwaki City,27.592920453237085,3,36.967436373333335,140.85607966666666
Negative,27.54441756017736,3,36.98843105,127.5734302
Minowa-cho,26.192540814723976,2,35.92407357,137.9499298
Long-range town,26.012735202999544,2,32.81213496,129.8621589
Onomichi city,24.830444960673987,4,34.43558536,133.2226868
Hatsukaichi City,24.005520839638564,3,34.30965881,132.2317144
Higashiura-cho,22.258234181167477,2,34.97464958,136.9459425
Kochi City,20.8512857286826,1,33.49973831,133.5431276
Hanam City,20.792322298269816,3,37.53582213,127.1667405
Kawan-cho,20.787569029762295,1,32.21323227,131.4982538
Noda City,20.35303698469594,2,35.97386257,139.86854075
Morioka City,19.32005006451402,2,39.68744819,141.1263497
Kyoto City,18.99304821522343,2,35.00306242,135.662031
Oyster town,18.915270821772996,1,33.60937408,130.4596578
North Nagoya City,18.537832882243613,3,35.2467354,136.8779776
Ming Ming,18.35399998014327,2,35.07208199,137.0265393
Misawa City,17.436469529953524,1,40.74745537,141.3830595
Okinawa City,17.422531530634053,4,26.36263837,127.7902055
Taebaek City,16.823196397999503,1,37.17172573,128.9648537
Ishinomaki City,16.50805779116591,4,38.45457215,141.2738096
Komaga Rane,16.19100736198435,1,35.7295549,137.8753
Fujio,15.72955917075097,7,35.18251707142857,138.6956020142857
Samukawa-cho,13.406886851584243,2,35.38131026,139.382955
Sabae City,13.333348859437272,6,35.637988263333334,139.57040625
Chino-shi,13.260961139768652,2,35.97676377,138.1521679
Anxiao City,12.907856061950065,1,36.2900589,137.9086986
Okayama City,12.84000000357628,1,34.58308237,133.8914688
Lagastation,12.740000002086159,1,39.87638765,140.0003051
Asahikawa City,12.07530771469721,5,43.80760318,142.4573593
Ginowan City,11.602908178338861,2,26.28004848,127.7473427
Jincheon,11.37072104263705,1,36.84795223,127.4140538
Fukuchiyama City,10.725310351382987,3,35.29103131,135.0974243
Okcheon County,9.669504976298724,1,36.30099223,127.583141
Minami Munaw village,9.438250024453737,2,35.88620226,137.9177203
Kishiwada City,8.69931887766317,1,34.44231993,135.3924952
Tajimi City,7.167754011437066,1,35.2940372,137.1606303
Daily enterprise,6.8019654298625145,5,35.146328314,137.04836405999998
Chita City,6.533449304864272,1,34.98477121,136.8893832
Wakayama City,5.850486097732712,1,34.22623438,135.1362245
Ina-cho,5.288982785505837,6,35.98917806,139.6269355
Toyonaka-shi,5.137569876402913,1,34.7986567,135.4831199
Budget,4.854599885111302,1,36.70371295,126.8553396
Ichinomiya City,3.578090191729756,2,35.31768384,136.767047
Nonsan City,3.1609450085438175,2,36.11004148,127.1031199
Kurashiki City,2.257960073975366,4,34.49815146,133.726519225
Kyotanabe City,0.0,1,34.83491906,135.7460648
Hachiman City,0.0,1,34.86523181,135.726615
Sunrise town,0.0,1,35.743671,139.266319
City farm town,0.0,2,32.27838161,131.508031
Utsunomiya City,0.0,1,36.5545216,139.8532702
Nakatsugawa City,0.0,1,35.44906316,137.5578777
Matsuma City,0.0,1,36.16091968,137.8134185
Pocheon City,0.0,1,37.79367027,127.1485553
Small animal husbandry,0.0,3,35.29777739,137.0016403
Dumplings,0.0,2,35.28683475,139.5987382
Ryugasaki City,0.0,1,35.90345553,140.1868259
Toyohashi City,0.0,2,34.74574607,137.3385786
